variant,time,location,fitness,seasonal_fitness,frac_susceptible,seasonality,t,date
14,20.510609171800137,north,0.967974420553126,0.8254202662131033,0.9998,0.8529,7492,2045-06-13
14,20.548939082819988,north,0.9679693323803772,0.8364354451334176,0.9999,0.8642,7506,2045-06-27
14,20.587268993839835,north,0.9684969088429772,0.8554846122549589,0.9999,0.8834,7520,2045-07-11
14,20.62559890485969,north,0.9671623963136704,0.8791681819182435,0.9998,0.9092,7534,2045-07-25
14,20.663928815879533,north,0.9675094889384498,0.9095729696206988,0.9997,0.9404,7547,2045-08-07
14,20.702258726899384,north,0.9678375729187204,0.9430730774135414,0.9995,0.9749,7562,2045-08-22
14,20.740588637919235,north,0.9664710953419114,0.9762228853410208,0.9991,1.011,7576,2045-09-05
14,20.77891854893908,north,0.964790109142529,1.0076382131033497,0.9981,1.0464,7590,2045-09-19
14,20.81724845995893,north,0.9623583755615376,1.0341193031915676,0.9958,1.0791,7603,2045-10-02
14,20.855578370978783,north,0.9568275721843206,1.0491233128896316,0.9903,1.1072,7618,2045-10-17
14,20.89390828199863,north,0.9403413050802156,1.0393366669104274,0.9789,1.1291,7632,2045-10-31
14,20.93223819301848,north,0.9088153957519308,1.0019057202649595,0.964,1.1436,7646,2045-11-14
14,20.97056810403833,north,0.8667578877217358,0.9563356512426326,0.9596,1.1498,7659,2045-11-27
14,21.00889801505818,north,0.83471362575157,0.928936934540033,0.97,1.1473,7674,2045-12-12
14,21.04722792607803,north,0.8123613161467425,0.9075783159901128,0.9832,1.1363,7688,2045-12-26
14,21.08555783709788,north,0.8004915446774039,0.8873134980063508,0.992,1.1174,7702,2046-01-09
14,21.123887748117728,north,0.7992350574368002,0.8695507187845153,0.9965,1.0918,7716,2046-01-23
14,21.16221765913758,north,0.7982326220849874,0.8455796942760437,0.9986,1.0608,7730,2046-02-06
14,21.200547570157426,north,0.7948625660713796,0.8153595678332775,0.9995,1.0263,7744,2046-02-20
14,21.23887748117728,north,0.8004740079682507,0.7925508682089405,0.9998,0.9903,7758,2046-03-06
14,21.277207392197127,north,0.7927821005496088,0.75695192505204,0.9999,0.9549,7772,2046-03-20
14,21.31553730321697,north,0.7964600520512708,0.7343361679912717,1.0,0.922,7785,2046-04-02
14,21.353867214236825,north,0.7976007654043049,0.7128158040418273,1.0,0.8937,7800,2046-04-17
14,21.392197125256672,north,0.8012443671758881,0.6982844659937865,1.0,0.8715,7813,2046-04-30
14,21.430527036276523,north,0.7980653227403165,0.6837823685239032,1.0,0.8568,7828,2046-05-15
14,21.468856947296374,north,0.795762475573495,0.6766368329801428,1.0,0.8503,7842,2046-05-29
14,21.50718685831622,north,0.7966106367194364,0.6790309067396476,1.0,0.8524,7856,2046-06-12
14,21.54551676933607,north,0.7989437332178164,0.6895683361402973,1.0,0.8631,7870,2046-06-26
14,21.58384668035592,north,0.7990681335611028,0.7046182801741805,1.0,0.8818,7883,2046-07-09
14,21.62217659137577,north,0.7974230113171697,0.7234221558669364,1.0,0.9072,7898,2046-07-24
14,21.66050650239562,north,0.7955454851400391,0.7462216650613567,1.0,0.938,7912,2046-08-07
14,21.698836413415467,north,0.8001620933877013,0.7780776196102007,1.0,0.9724,7925,2046-08-20
14,21.73716632443532,north,0.7985827834875893,0.805290878868885,1.0,1.0084,7940,2046-09-04
14,21.77549623545517,north,0.7985581385248309,0.8336148408060711,1.0,1.0439,7954,2046-09-18
14,21.813826146475016,north,0.8003157561858456,0.8618600378365371,1.0,1.0769,7967,2046-10-01
14,21.852156057494867,north,0.7986234929771149,0.8827984091369028,1.0,1.1054,7982,2046-10-16
14,21.89048596851472,north,0.8006076156732063,0.902925268956242,1.0,1.1278,7996,2046-10-30
14,21.928815879534564,north,0.8024302246523887,0.917097503755215,1.0,1.1429,8010,2046-11-13
14,21.96714579055441,north,0.8035347166404215,0.9237435102498286,1.0,1.1496,8023,2046-11-26
14,22.005475701574262,north,0.8023376687756205,0.9209231762206572,1.0,1.1478,8037,2046-12-10
14,22.043805612594117,north,0.7989165608858925,0.908687696351614,1.0,1.1374,8052,2046-12-25
14,22.082135523613964,north,0.8043086889738055,0.9000214229616883,1.0,1.119,8066,2047-01-08
14,22.12046543463381,north,0.800031473520711,0.8750744257369538,1.0,1.0938,8079,2047-01-21
14,22.158795345653665,north,0.8024735758782977,0.853189905873806,1.0,1.0632,8094,2047-02-05
14,22.19712525667351,north,0.798750642787793,0.8218345363643601,1.0,1.0289,8107,2047-02-18
14,22.23545516769336,north,0.8043554914369621,0.7986445674477596,1.0,0.9929,8122,2047-03-05
14,22.27378507871321,north,0.8045467844748729,0.7701926367777959,1.0,0.9573,8136,2047-03-19
14,22.31211498973306,north,0.8058000673980987,0.7448010022960626,1.0,0.9243,8150,2047-04-02
14,22.350444900752912,north,0.8040756408924236,0.7200497364191653,1.0,0.8955,8164,2047-04-16
14,22.388774811772755,north,0.8027730537677968,0.7007405986339099,1.0,0.8729,8177,2047-04-29
14,22.42710472279261,north,0.8007236486354364,0.6866205287048868,1.0,0.8575,8192,2047-05-14
14,22.465434633812457,north,0.8014026030100431,0.6815127735997406,1.0,0.8504,8206,2047-05-28
14,22.503764544832308,north,0.8004109551252656,0.6819501337667263,1.0,0.852,8220,2047-06-11
14,22.54209445585216,north,0.8045900223795833,0.6936370582934388,1.0,0.8621,8234,2047-06-25
14,22.580424366872,north,0.8044133389576108,0.708044620950489,1.0,0.8802,8247,2047-07-08
14,22.618754277891853,north,0.8020653918275386,0.726029592682288,1.0,0.9052,8262,2047-07-23
14,22.657084188911703,north,0.8079603603515699,0.756008509180964,1.0,0.9357,8276,2047-08-06
14,22.695414099931558,north,0.8072790276828097,0.7829799289495571,1.0,0.9699,8290,2047-08-20
14,22.733744010951405,north,0.8063454838930859,0.8110222876996658,1.0,1.0058,8304,2047-09-03
14,22.772073921971256,north,0.8045008578914302,0.8378071934081355,1.0,1.0414,8318,2047-09-17
14,22.8104038329911,north,0.8063328830139912,0.866485316086835,1.0,1.0746,8331,2047-09-30
14,22.84873374401095,north,0.8066770412285481,0.8900790981842033,0.9999,1.1035,8346,2047-10-15
14,22.8870636550308,north,0.8030013358995982,0.9044102546868318,0.9999,1.1264,8360,2047-10-29
14,22.92539356605065,north,0.8079139201171234,0.9225454330040774,0.9999,1.142,8374,2047-11-12
14,22.963723477070506,north,0.8087570732933637,0.929492421505388,0.9999,1.1494,8388,2047-11-26
14,23.002053388090346,north,0.805813279191258,0.925049760205969,0.9998,1.1482,8401,2047-12-09
14,23.0403832991102,north,0.8066288466074802,0.91808262572216,0.9998,1.1384,8416,2047-12-24
14,23.078713210130047,north,0.8061510901402437,0.9031922370288348,0.9998,1.1206,8430,2048-01-07
14,23.117043121149894,north,0.8060645653634076,0.8831088936150772,0.9998,1.0958,8443,2048-01-20
14,23.15537303216975,north,0.8069229374740605,0.8595184569616479,0.9997,1.0655,8458,2048-02-04
14,23.1937029431896,north,0.8040349772532932,0.829032891036385,0.9997,1.0314,8472,2048-02-18
14,23.232032854209443,north,0.8064592106512973,0.8026695781745259,0.9998,0.9955,8485,2048-03-02
14,23.270362765229294,north,0.8046745436425049,0.7721721616626785,0.9998,0.9598,8500,2048-03-17
14,23.308692676249144,north,0.8060119117706057,0.7466206822482152,0.9998,0.9265,8514,2048-03-31
14,23.347022587268995,north,0.8075057164454919,0.7245831643751905,0.9999,0.8974,8528,2048-04-14
14,23.38535249828885,north,0.8050505046655009,0.7037852706634246,0.9999,0.8743,8542,2048-04-28
14,23.42368240930869,north,0.8059172161907154,0.6917301584442723,0.9999,0.8584,8555,2048-05-11
14,23.46201232032854,north,0.8078019685212054,0.6871971346209895,1.0,0.8507,8570,2048-05-26
14,23.50034223134839,north,0.8093840510375884,0.6892714578636103,1.0,0.8516,8584,2048-06-09
14,23.53867214236824,north,0.8069238634903461,0.694842138851537,1.0,0.8611,8598,2048-06-23
14,23.57700205338809,north,0.8052820450060498,0.7075208047423154,1.0,0.8786,8612,2048-07-07
14,23.615331964407943,north,0.805716912133613,0.7277235150390793,1.0,0.9032,8626,2048-07-21
14,23.653661875427787,north,0.8092634188742057,0.7552855488352962,1.0,0.9333,8640,2048-08-04
14,23.69199178644764,north,0.8084168577052673,0.781981626458305,1.0,0.9673,8654,2048-08-18
14,23.730321697467488,north,0.8079761413290294,0.8105616649812823,1.0,1.0032,8668,2048-09-01
14,23.76865160848734,north,0.8069231288766429,0.8383124385899442,1.0,1.0389,8682,2048-09-15
14,23.80698151950719,north,0.810095360861688,0.8687462649880742,1.0,1.0724,8696,2048-09-29
14,23.845311430527037,north,0.8084592233875657,0.8905096206156939,0.9999,1.1016,8710,2048-10-13
14,23.883641341546884,north,0.8087806898750071,0.909787288281772,0.9999,1.125,8724,2048-10-27
14,23.92197125256673,north,0.8096003967638998,0.9238235811896838,0.9999,1.1412,8737,2048-11-09
14,23.960301163586585,north,0.8084764289332753,0.928915291907694,0.9998,1.1492,8752,2048-11-24
14,23.99863107460644,north,0.8083525559055303,0.9281952035893782,0.9997,1.1486,8766,2048-12-08
14,24.036960985626287,north,0.8020854575338557,0.9133478326118868,0.9994,1.1394,8780,2048-12-22
14,24.07529089664613,north,0.8094372844931482,0.907361307352832,0.999,1.1221,8794,2049-01-05
14,24.11362080766598,north,0.807091707451711,0.8846962385258278,0.9985,1.0978,8808,2049-01-19
14,24.151950718685832,north,0.8055850598282832,0.8583112786854946,0.9978,1.0678,8822,2049-02-02
14,24.190280629705683,north,0.7985222948640511,0.8231154240579627,0.997,1.0339,8836,2049-02-16
14,24.228610540725533,north,0.7923913469343675,0.787959525902704,0.9963,0.9981,8850,2049-03-02
14,24.266940451745377,north,0.7883760311772233,0.7556196377826346,0.996,0.9623,8863,2049-03-15
14,24.305270362765228,north,0.7800052225012585,0.7216434221415982,0.9961,0.9288,8878,2049-03-30
14,24.34360027378508,north,0.7781663325850711,0.6974256459519156,0.9966,0.8993,8892,2049-04-13
14,24.38193018480493,north,0.7686482079975134,0.6713551621304896,0.9974,0.8757,8906,2049-04-27
14,24.42026009582478,north,0.7708086345300388,0.6609542212306329,0.998,0.8592,8920,2049-05-11
14,24.458590006844624,north,0.76541586285903,0.6503805484059592,0.9986,0.8509,8933,2049-05-24
14,24.496919917864474,north,0.7626913325108533,0.6485536593710051,0.999,0.8512,8948,2049-06-08
14,24.535249828884325,north,0.7652447565876482,0.6578027551389634,0.9993,0.8602,8962,2049-06-22
14,24.573579739904176,north,0.7623685655863486,0.6682722647944609,0.9994,0.8771,8976,2049-07-06
14,24.611909650924023,north,0.762618150401295,0.6869278414030763,0.9995,0.9012,8990,2049-07-20
14,24.65023956194388,north,0.7639356470421822,0.7108684753525736,0.9995,0.931,9004,2049-08-03
14,24.68856947296372,north,0.7617754425118249,0.734593466461941,0.9995,0.9648,9017,2049-08-16
14,24.72689938398357,north,0.7598531021200171,0.7598528285729003,0.9994,1.0006,9032,2049-08-31
14,24.765229295003422,north,0.7547093607012358,0.7815550368056162,0.9992,1.0364,9046,2049-09-14
14,24.803559206023277,north,0.7588719605140902,0.8111756091726872,0.9989,1.0701,9060,2049-09-28
14,24.841889117043124,north,0.753681889801344,0.8274978558557946,0.9984,1.0997,9074,2049-10-12
14,24.880219028062967,north,0.7510383766748495,0.841672666559778,0.9974,1.1236,9087,2049-10-25
14,24.918548939082815,north,0.7470055081319397,0.8480624152467904,0.9956,1.1403,9101,2049-11-08
14,24.95687885010267,north,0.7382732675662533,0.8417558207128563,0.9924,1.1489,9116,2049-11-23
14,24.99520876112252,north,0.7188669958392007,0.81549987224651,0.9874,1.1489,9130,2049-12-07
14,25.03353867214237,north,0.6886333421800075,0.7709570755662635,0.9818,1.1403,9144,2049-12-21
14,25.07186858316222,north,0.6496189194882327,0.7142917050331269,0.9786,1.1236,9158,2050-01-04
14,25.110198494182065,north,0.6179491000701383,0.6659674528401883,0.98,1.0997,9172,2050-01-18
14,25.148528405201915,north,0.5829613693236941,0.6144695568935858,0.985,1.0701,9186,2050-02-01
14,25.18685831622177,north,0.5706410478399219,0.5857939643524727,0.9905,1.0364,9200,2050-02-15
14,25.225188227241617,north,0.5565886981161685,0.5539709612829624,0.9947,1.0006,9214,2050-03-01
14,25.263518138261468,north,0.5479144905231969,0.527200605125547,0.9973,0.9648,9228,2050-03-15
14,25.30184804928131,north,0.5518508928230906,0.5131052760827136,0.9987,0.931,9241,2050-03-28
14,25.34017796030116,north,0.5444461455291476,0.4903604734310572,0.9994,0.9012,9255,2050-04-11
14,25.378507871321013,north,0.5497241255712112,0.4820183816293478,0.9997,0.8771,9270,2050-04-26
14,25.416837782340863,north,0.5510407043642089,0.4739578133727031,0.9999,0.8602,9284,2050-05-10
14,25.455167693360718,north,0.5510880563556269,0.4690861535699095,1.0,0.8512,9298,2050-05-24
14,25.493497604380565,north,0.554187214409529,0.4715579007410682,1.0,0.8509,9312,2050-06-07
14,25.53182751540041,north,0.5489657563447625,0.4716713778514199,1.0,0.8592,9326,2050-06-21
14,25.57015742642026,north,0.5480271175923761,0.4799073468756438,1.0,0.8757,9340,2050-07-05
14,25.60848733744011,north,0.5514620785720447,0.4959298472598397,1.0,0.8993,9354,2050-07-19
14,25.64681724845996,north,0.551730422016561,0.5124472159689818,1.0,0.9288,9368,2050-08-02
14,25.68514715947981,north,0.5611543343439817,0.5399988159392136,1.0,0.9623,9382,2050-08-16
14,25.72347707049965,north,0.5573991448394859,0.5563400864642909,1.0,0.9981,9395,2050-08-29
14,25.761806981519506,north,0.5575484895726599,0.5764493833691731,1.0,1.0339,9410,2050-09-13
14,25.80013689253936,north,0.5554227287367706,0.5930803897451237,1.0,1.0678,9424,2050-09-27
14,25.838466803559207,north,0.5548335919920325,0.6090963172888534,1.0,1.0978,9438,2050-10-11
14,25.876796714579054,north,0.5597917788070167,0.6281423549993534,1.0,1.1221,9452,2050-10-25
14,25.9151266255989,north,0.556714846160205,0.6342574636253661,0.9999,1.1394,9465,2050-11-07
14,25.953456536618752,north,0.5580513862284541,0.6409137244397802,0.9999,1.1486,9480,2050-11-22
14,25.991786447638603,north,0.5534317215263235,0.6359401340046131,0.9999,1.1492,9494,2050-12-06
14,26.030116358658454,north,0.5628838284759521,0.6422987887542508,0.9999,1.1412,9508,2050-12-20
14,26.068446269678304,north,0.5617219616179407,0.6318108193788193,0.9998,1.125,9522,2051-01-03
14,26.106776180698155,north,0.5550247250935525,0.6112929541156248,0.9998,1.1016,9536,2051-01-17
14,26.145106091718,north,0.5592035976362144,0.5995700001174553,0.9998,1.0724,9549,2051-01-30
14,26.18343600273785,north,0.5539215278778217,0.5752964345896752,0.9997,1.0389,9564,2051-02-14
14,26.2217659137577,north,0.5574920469725139,0.5591082387163692,0.9997,1.0032,9578,2051-02-28
14,26.26009582477755,north,0.5603950954232901,0.5419075547502077,0.9997,0.9673,9592,2051-03-14
14,26.2984257357974,north,0.559528579038197,0.522103581211786,0.9998,0.9333,9606,2051-03-28
14,26.336755646817245,north,0.5605671719725939,0.5062030088717017,0.9998,0.9032,9619,2051-04-10
14,26.375085557837096,north,0.5612601761844414,0.4930738784765706,0.9999,0.8786,9634,2051-04-25
14,26.413415468856947,north,0.5545952528999138,0.4775142160748886,0.9999,0.8611,9648,2051-05-09
14,26.4517453798768,north,0.5563992826722682,0.4737822461607913,0.9999,0.8516,9662,2051-05-23
14,26.490075290896648,north,0.5567452279467454,0.4735758030977549,0.9999,0.8507,9676,2051-06-06
14,26.5284052019165,north,0.5626622991370692,0.4829410186475023,0.9999,0.8584,9690,2051-06-20
14,26.566735112936342,north,0.5578565556795764,0.4876852132319905,0.9999,0.8743,9704,2051-07-04
14,26.605065023956197,north,0.5588791727485536,0.5014880158075895,0.9999,0.8974,9718,2051-07-18
14,26.643394934976044,north,0.5621779673623685,0.5208058009725582,0.9999,0.9265,9732,2051-08-01
14,26.68172484599589,north,0.566195724701938,0.5433259696376064,0.9998,0.9598,9746,2051-08-15
14,26.720054757015745,north,0.568323919671633,0.5656533087407041,0.9998,0.9955,9760,2051-08-29
14,26.75838466803559,north,0.5619726621127831,0.5795026799823839,0.9998,1.0314,9773,2051-09-11
14,26.79671457905544,north,0.5599050576690364,0.5963998652946744,0.9997,1.0655,9788,2051-09-26
14,26.83504449007529,north,0.5620590595058035,0.615657955679497,0.9996,1.0958,9802,2051-10-10
14,26.87337440109514,north,0.5600468720724685,0.627274730581986,0.9995,1.1206,9816,2051-10-24
14,26.911704312114992,north,0.5632772029471209,0.6406576565439509,0.9991,1.1384,9830,2051-11-07
14,26.950034223134843,north,0.5661097205287252,0.6489671696213046,0.9984,1.1482,9844,2051-11-21
14,26.988364134154686,north,0.5542240551840502,0.6351140536414616,0.997,1.1494,9858,2051-12-05
14,27.026694045174537,north,0.5470844836892153,0.6208344263467334,0.9937,1.142,9872,2051-12-19
14,27.065023956194388,north,0.5321995758063165,0.5911969216780373,0.9862,1.1264,9886,2052-01-02
14,27.10335386721424,north,0.5058059706488124,0.5433099153739128,0.9734,1.1035,9900,2052-01-16
14,27.14168377823409,north,0.4587138180055076,0.4747446090689388,0.9631,1.0746,9914,2052-01-30
14,27.180013689253933,north,0.4141136342123631,0.4167676719294848,0.9664,1.0414,9927,2052-02-12
14,27.218343600273784,north,0.3869005797746578,0.3807779941698979,0.9785,1.0058,9942,2052-02-27
14,27.256673511293634,north,0.3701172041700315,0.3550279328849439,0.989,0.9699,9956,2052-03-12
14,27.295003422313485,north,0.3650545209552682,0.339907765833081,0.9951,0.9357,9970,2052-03-26
14,27.333333333333336,north,0.3577653085850659,0.3232014590165392,0.998,0.9052,9984,2052-04-09
14,27.37166324435318,north,0.3586657059516344,0.3154449963351256,0.9992,0.8802,9997,2052-04-22
14,27.40999315537303,north,0.3601297861617187,0.3103747482834227,0.9997,0.8621,10012,2052-05-07
14,27.44832306639288,north,0.3685774946903549,0.3139966226736347,0.9999,0.852,10026,2052-05-21
14,27.48665297741273,north,0.3601454908460137,0.3062370986429085,0.9999,0.8504,10040,2052-06-04
14,27.524982888432582,north,0.3610087810265145,0.3095650297302362,1.0,0.8575,10054,2052-06-18
14,27.563312799452437,north,0.3678709902811282,0.3211145874163968,1.0,0.8729,10068,2052-07-02
14,27.60164271047228,north,0.3649463949544638,0.3268094966817223,1.0,0.8955,10082,2052-07-16
14,27.639972621492127,north,0.3676581777734167,0.339826453715969,1.0,0.9243,10096,2052-07-30
14,27.678302532511974,north,0.3693286890347493,0.3535583540129656,1.0,0.9573,10109,2052-08-12
14,27.71663244353183,north,0.3711517075466561,0.3685165304230749,1.0,0.9929,10124,2052-08-27
14,27.75496235455168,north,0.3666492812478585,0.3772454454759216,1.0,1.0289,10138,2052-09-10
14,27.793292265571523,north,0.3691294434589009,0.3924584242855034,1.0,1.0632,10151,2052-09-23
14,27.83162217659137,north,0.3701448190352717,0.4048239166204741,0.9999,1.0938,10165,2052-10-07
14,27.869952087611225,north,0.3724515504873478,0.4167316076668427,0.9999,1.119,10180,2052-10-22
14,27.908281998631075,north,0.3694427078929837,0.4201621155438839,0.9999,1.1374,10194,2052-11-05
14,27.94661190965093,north,0.3731656046084627,0.4282338170733996,0.9998,1.1478,10208,2052-11-19
14,27.984941820670777,north,0.3749558572282438,0.4309199386935482,0.9997,1.1496,10222,2052-12-03
14,28.02327173169062,north,0.3740146769134839,0.4272476435572986,0.9995,1.1429,10235,2052-12-16
14,28.06160164271047,north,0.3700139950784405,0.4169679422225457,0.9992,1.1278,10250,2052-12-31
14,28.09993155373032,north,0.3712526873818155,0.4098492230950374,0.9987,1.1054,10263,2053-01-13
14,28.138261464750173,north,0.3768326661104942,0.4050400570479358,0.9981,1.0769,10278,2053-01-28
14,28.176591375770023,north,0.3707115339123897,0.3860570044025408,0.9976,1.0439,10292,2053-02-11
14,28.214921286789867,north,0.3762530763435039,0.3783891854588904,0.9973,1.0084,10305,2053-02-24
14,28.25325119780972,north,0.3727806738257741,0.3614769498319439,0.9972,0.9724,10320,2053-03-11
14,28.29158110882957,north,0.3682652849917363,0.344569255228943,0.9975,0.938,10334,2053-03-25
14,28.32991101984942,north,0.3756885371513374,0.3401429916218859,0.998,0.9072,10348,2053-04-08
14,28.36824093086927,north,0.3704243169422923,0.3261502024356938,0.9985,0.8818,10362,2053-04-22
14,28.40657084188912,north,0.3725082997244672,0.3211904015786955,0.999,0.8631,10376,2053-05-06
14,28.444900752908964,north,0.371833663560704,0.3167291491087707,0.9993,0.8524,10390,2053-05-20
14,28.48323066392881,north,0.3723878416705866,0.3164830610816135,0.9995,0.8503,10403,2053-06-02
14,28.521560574948666,north,0.3811604755237509,0.3264803219401211,0.9997,0.8568,10418,2053-06-17
14,28.55989048596852,north,0.3722647557688154,0.3243638489055921,0.9998,0.8715,10432,2053-07-01
14,28.598220396988367,north,0.3754631722757522,0.3354843267754272,0.9998,0.8937,10446,2053-07-15
14,28.63655030800821,north,0.3733287727725892,0.344140286670628,0.9998,0.922,10459,2053-07-28
14,28.67488021902806,north,0.3735070467040309,0.3565905465218995,0.9998,0.9549,10474,2053-08-12
14,28.713210130047912,north,0.3781959361957182,0.3744150773839353,0.9997,0.9903,10488,2053-08-26
14,28.751540041067763,north,0.3738996369301568,0.3835797041024674,0.9996,1.0263,10502,2053-09-09
14,28.789869952087614,north,0.3754218006245189,0.3980084976348281,0.9994,1.0608,10516,2053-09-23
14,23.845311430527037,tropics,0.791296146577624,0.7909004985043353,0.9995,1.0,8710,2048-10-13
14,23.883641341546884,tropics,0.7853799112699588,0.7849872213143239,0.9995,1.0,8724,2048-10-27
14,23.92197125256673,tropics,0.7916084180517325,0.7912126138427067,0.9995,1.0,8737,2048-11-09
14,23.960301163586585,tropics,0.788825919471811,0.788352623920128,0.9994,1.0,8752,2048-11-24
14,23.99863107460644,tropics,0.7891199558703205,0.7886464838967983,0.9994,1.0,8766,2048-12-08
14,24.036960985626287,tropics,0.7888100654459275,0.7883367794066599,0.9994,1.0,8780,2048-12-22
14,24.07529089664613,tropics,0.7870286005033021,0.7864776804829499,0.9993,1.0,8794,2049-01-05
14,24.11362080766598,tropics,0.7857133709363706,0.7850848002396215,0.9992,1.0,8808,2049-01-19
14,24.151950718685832,tropics,0.7855134908717608,0.7847279773808891,0.999,1.0,8822,2049-02-02
14,24.190280629705683,tropics,0.7864276746985843,0.7854839614889461,0.9988,1.0,8836,2049-02-16
14,24.228610540725533,tropics,0.7830124297313177,0.7819162123296939,0.9986,1.0,8850,2049-03-02
14,24.266940451745377,tropics,0.7781446872813517,0.7767440268442453,0.9982,1.0,8863,2049-03-15
14,24.305270362765228,tropics,0.7800130035346742,0.7782969749268979,0.9978,1.0,8878,2049-03-30
14,24.34360027378508,tropics,0.7762379027693228,0.7742196842221225,0.9974,1.0,8892,2049-04-13
14,24.38193018480493,tropics,0.7688524013604254,0.7664689589162081,0.9969,1.0,8906,2049-04-27
14,24.42026009582478,tropics,0.7643778239090019,0.7616260637429294,0.9964,1.0,8920,2049-05-11
14,24.458590006844624,tropics,0.7573827072860492,0.754353176456905,0.996,1.0,8933,2049-05-24
14,24.496919917864474,tropics,0.7504876177688787,0.7471854722506956,0.9956,1.0,8948,2049-06-08
14,24.535249828884325,tropics,0.7494117744186977,0.7458895390789297,0.9953,1.0,8962,2049-06-22
14,24.573579739904176,tropics,0.7323127688647799,0.7287976675742289,0.9952,1.0,8976,2049-07-06
14,24.611909650924023,tropics,0.7246778298425028,0.7211993762592588,0.9952,1.0,8990,2049-07-20
14,24.65023956194388,tropics,0.715043396790054,0.7116826928251407,0.9953,1.0,9004,2049-08-03
14,24.68856947296372,tropics,0.7115037671479576,0.7083020001957918,0.9955,1.0,9017,2049-08-16
14,24.72689938398357,tropics,0.7064084532006738,0.703512178542551,0.9959,1.0,9032,2049-08-31
14,24.765229295003422,tropics,0.7006316420367263,0.6980393049611904,0.9963,1.0,9046,2049-09-14
14,24.803559206023277,tropics,0.689198147673653,0.68692379378633,0.9967,1.0,9060,2049-09-28
14,24.841889117043124,tropics,0.6873770911403256,0.6853149598669046,0.997,1.0,9074,2049-10-12
14,24.880219028062967,tropics,0.6850092436023125,0.6831597186445862,0.9973,1.0,9087,2049-10-25
14,24.918548939082815,tropics,0.6768889357859725,0.6752644023400862,0.9976,1.0,9101,2049-11-08
14,24.95687885010267,tropics,0.6766670664066611,0.6751783988605664,0.9978,1.0,9116,2049-11-23
14,24.99520876112252,tropics,0.6709940964040457,0.6696521082112377,0.998,1.0,9130,2049-12-07
14,25.03353867214237,tropics,0.6728699201085595,0.6715914672603532,0.9981,1.0,9144,2049-12-21
14,25.07186858316222,tropics,0.6689031167702566,0.6677659814717471,0.9983,1.0,9158,2050-01-04
14,25.110198494182065,tropics,0.6613539371377719,0.6602957708383514,0.9984,1.0,9172,2050-01-18
14,25.148528405201915,tropics,0.663485748044101,0.6624905194220349,0.9985,1.0,9186,2050-02-01
14,25.18685831622177,tropics,0.6582264480468213,0.6573049310195558,0.9986,1.0,9200,2050-02-15
14,25.225188227241617,tropics,0.6574029691863454,0.6565483453264032,0.9987,1.0,9214,2050-03-01
14,25.263518138261468,tropics,0.6557527687004704,0.6549658653780298,0.9988,1.0,9228,2050-03-15
14,25.30184804928131,tropics,0.655615869631966,0.6548291305884077,0.9988,1.0,9241,2050-03-28
14,25.34017796030116,tropics,0.6494210163841795,0.6487066532661568,0.9989,1.0,9255,2050-04-11
14,25.378507871321013,tropics,0.6492847920139401,0.6485705787427247,0.9989,1.0,9270,2050-04-26
14,25.416837782340863,tropics,0.6478048081134677,0.6470922228245429,0.9989,1.0,9284,2050-05-10
14,25.455167693360718,tropics,0.6499753306882289,0.6492603578244719,0.9989,1.0,9298,2050-05-24
14,25.493497604380565,tropics,0.6470795753991837,0.6463030799087047,0.9988,1.0,9312,2050-06-07
14,25.53182751540041,tropics,0.6402767991921674,0.6395084670331368,0.9988,1.0,9326,2050-06-21
14,25.57015742642026,tropics,0.6427537912505418,0.6419182113219161,0.9987,1.0,9340,2050-07-05
14,25.60848733744011,tropics,0.6344165018357971,0.633528318733227,0.9986,1.0,9354,2050-07-19
14,25.64681724845996,tropics,0.6376384849080876,0.6366820271807255,0.9985,1.0,9368,2050-08-02
14,25.68514715947981,tropics,0.631185899602162,0.6301128835728382,0.9983,1.0,9382,2050-08-16
14,25.72347707049965,tropics,0.6266108004450256,0.6254829010042245,0.9982,1.0,9395,2050-08-29
14,25.761806981519506,tropics,0.6344853623109489,0.6332163915863269,0.998,1.0,9410,2050-09-13
14,25.80013689253936,tropics,0.6243987449017346,0.623087507537441,0.9979,1.0,9424,2050-09-27
14,25.838466803559207,tropics,0.6209645941001656,0.6195363755337352,0.9977,1.0,9438,2050-10-11
14,25.876796714579054,tropics,0.6112060804223579,0.6096780652213021,0.9975,1.0,9452,2050-10-25
14,25.9151266255989,tropics,0.6128562332061683,0.6112628069998323,0.9974,1.0,9465,2050-11-07
14,25.953456536618752,tropics,0.6038331581757985,0.6021424253329063,0.9972,1.0,9480,2050-11-22
14,25.991786447638603,tropics,0.5989908371093562,0.5972537636817391,0.9971,1.0,9494,2050-12-06
14,26.030116358658454,tropics,0.6008808543087363,0.5990782117458101,0.997,1.0,9508,2050-12-20
14,26.068446269678304,tropics,0.5948731808745029,0.593029074013792,0.9969,1.0,9522,2051-01-03
14,26.106776180698155,tropics,0.5870702366877679,0.5852503189540359,0.9969,1.0,9536,2051-01-17
14,26.145106091718,tropics,0.5794710659545571,0.5777326527566934,0.997,1.0,9549,2051-01-30
14,26.18343600273785,tropics,0.5771198603007587,0.5753885007198564,0.997,1.0,9564,2051-02-14
14,26.2217659137577,tropics,0.5678404569926766,0.5661937196673978,0.9971,1.0,9578,2051-02-28
14,26.26009582477755,tropics,0.5662260745981299,0.564697264196715,0.9973,1.0,9592,2051-03-14
