strain	year	country	clade_membership	fitness
407e71f2	17.9288	tropics	26	0.5617
6c16edac	17.9399	tropics	26	0.6802
63cf33a1	17.9626	south	6	0.5425
4a1ab068	17.9691	tropics	26	0.5395
57ae1b51	17.9872	tropics	6	0.588
106c55e7	17.9944	tropics	26	0.6501
2c1b3eb2	18.0343	tropics	26	0.5523
1089939d	18.0659	north	6	0.5166
2226ebf	18.0707	tropics	26	0.5704
35eca893	18.0726	tropics	6	0.5762
3b646f5b	18.1033	tropics	6	0.5814
5450eadd	18.1398	tropics	26	0.5743
6faeac1e	18.1491	north	29	0.5623
4f723d6f	18.1647	tropics	6	0.5834
1ed28bdf	18.2276	tropics	26	0.5639
4f1883b4	18.2337	tropics	6	0.573
1206b266	18.2431	tropics	26	0.5265
5a4dcb4	18.2529	tropics	6	0.5579
51477559	18.2638	tropics	26	0.5978
29c44c3c	18.2678	tropics	26	0.5819
5efd9f2e	18.2728	tropics	26	0.5484
79051c63	18.2964	tropics	26	0.651
6682764b	18.3034	south	6	0.5539
204c6026	18.304	tropics	18	0.528
690b0316	18.3229	tropics	26	0.5466
75d0fa5b	18.3347	tropics	26	0.5921
7af651a5	18.3455	tropics	26	0.5935
40e928fc	18.366	tropics	26	0.5491
4ddd6341	18.3769	south	6	0.5776
3294d6e8	18.3797	tropics	18	0.5479
4ae411c4	18.3845	tropics	26	0.562
5b270ff1	18.4081	tropics	4	0.6577
442d3ac3	18.4227	tropics	26	0.5931
3252c954	18.4352	tropics	26	0.6049
275190dd	18.4419	tropics	26	0.5823
41d00e6d	18.4519	tropics	26	0.5366
6e517a04	18.4676	south	6	0.5054
4dc0e55a	18.4735	south	6	0.5464
23d70604	18.48	tropics	26	0.5597
31a9106f	18.4808	tropics	26	0.5231
550ab604	18.4912	south	6	0.5692
28c9c153	18.5139	south	4	0.6079
71429d95	18.5273	tropics	26	0.5497
43850c22	18.5276	tropics	4	0.5596
47ceebca	18.535	south	26	0.5604
392f38c3	18.5377	tropics	26	0.5569
1f464160	18.5473	tropics	18	0.5504
7753e821	18.5474	tropics	4	0.643
735cc53e	18.5542	tropics	26	0.5736
60a539ae	18.5603	tropics	26	0.597
57aeb884	18.5664	tropics	4	0.5871
6dd51ec5	18.5707	tropics	26	0.5874
6af471c8	18.5721	tropics	6	0.5822
4f7b674d	18.5765	tropics	18	0.4885
7ff1922d	18.5778	tropics	26	0.4877
6eb01e8a	18.5877	tropics	26	0.5199
4b19151e	18.6015	south	6	0.6044
289ac140	18.6219	south	6	0.5137
36dd152a	18.6239	south	6	0.5433
2de00708	18.626	south	6	0.5352
4e2e7b95	18.6302	tropics	4	0.6141
36e4f597	18.6317	tropics	4	0.6244
4b928dc8	18.6318	tropics	4	0.4968
744c2723	18.635	south	6	0.4808
31503961	18.6411	tropics	26	0.5591
71db46a5	18.6618	tropics	26	0.551
1ed32e8d	18.662	tropics	4	0.5598
4886da1f	18.6637	south	6	0.5531
6fe4b80b	18.6719	tropics	26	0.569
69b735a2	18.6733	tropics	26	0.5759
765877cf	18.6754	south	4	0.5804
3417f3f5	18.6767	south	4	0.545
d7cdf4d	18.6815	tropics	26	0.5367
16a1e039	18.6848	south	6	0.5646
443edb5b	18.6865	tropics	26	0.5171
2fd6f3a0	18.6885	south	6	0.6022
f06c479	18.6982	tropics	6	0.5303
1c282fef	18.7011	south	4	0.555
11d46ee3	18.7147	tropics	26	0.4979
7f622ee2	18.7172	tropics	26	0.5863
3b8409ca	18.7203	south	6	0.5746
55530ef7	18.7212	tropics	4	0.5402
5901b585	18.7233	south	6	0.5342
17675566	18.7338	south	6	0.5779
5102fbb9	18.7348	south	26	0.6491
19f8baa1	18.7372	tropics	26	0.4968
5ccd43b5	18.7434	south	6	0.5271
535c6f61	18.7488	south	6	0.5938
55f26b81	18.7511	south	6	0.5717
124b54d7	18.7655	tropics	26	0.5885
7642bef2	18.7666	tropics	26	0.5049
2cc36b77	18.7681	south	6	0.4673
17f5e30e	18.769	south	26	0.5492
45c2dbae	18.7727	tropics	26	0.5325
240834c3	18.7859	south	4	0.5734
440cb501	18.7941	south	6	0.5449
6fb57901	18.7985	tropics	26	0.5382
51541405	18.8074	tropics	4	0.5493
7145371c	18.8089	tropics	26	0.5238
4e14fcf5	18.8094	south	6	0.5575
47f66b2b	18.8323	tropics	26	0.5502
6ff9383	18.8418	south	6	0.5777
747f6add	18.8426	tropics	26	0.5673
109b9997	18.8471	south	6	0.4779
185e1bb7	18.8495	tropics	26	0.5906
1565f858	18.8497	tropics	26	0.5701
4b60008b	18.8504	north	26	0.5634
2497198c	18.8536	south	6	0.5646
38e70055	18.8611	south	4	0.5737
554a5067	18.864	tropics	4	0.6444
141c8cf6	18.8661	tropics	26	0.6304
ea7115f	18.872	tropics	4	0.6116
25c1f232	18.8788	tropics	26	0.5356
23b82657	18.8817	south	4	0.5343
180ca4d0	18.8852	tropics	4	0.5562
2941fe44	18.8855	south	4	0.5947
2e1226ad	18.8869	south	6	0.5413
269f73f	18.8889	south	6	0.5273
383b60e6	18.8921	tropics	26	0.5629
32b6a413	18.8941	tropics	26	0.5198
8e871fc	18.8955	south	6	0.465
6988f408	18.9006	south	6	0.5204
c0864a3	18.9054	south	4	0.608
53d8947	18.9059	south	26	0.5555
cae5c74	18.9138	tropics	4	0.6253
7736a8b1	18.9203	south	6	0.5478
3c85afc6	18.9338	tropics	6	0.5965
3bfeaf53	18.938	tropics	4	0.6168
45bcd405	18.9417	tropics	26	0.5288
3d35cb39	18.9422	tropics	4	0.6041
1c34ee19	18.9476	tropics	4	0.6753
4993f5dd	18.9492	tropics	4	0.6299
480af285	18.9561	tropics	4	0.5493
4208db15	18.9572	tropics	26	0.5582
51c37bb7	18.9573	south	6	0.4919
271e7e28	18.9615	tropics	26	0.6221
248f510e	18.9765	tropics	26	0.4965
55091d4c	18.9797	south	4	0.5727
7ec42dd7	18.9821	tropics	4	0.6337
3449cb29	18.9855	tropics	4	0.6407
2e78da57	18.9871	north	26	0.5932
89fb561	18.9893	tropics	26	0.4903
1ffb2141	18.9913	north	26	0.6445
57d21164	18.9929	tropics	6	0.5639
4d6d6931	18.9956	tropics	4	0.5152
39885d5	19.0068	north	6	0.5707
7ac6188b	19.0086	south	6	0.5508
3460c3a	19.0113	tropics	26	0.5502
64675137	19.0133	tropics	6	0.5497
161e543f	19.0135	tropics	4	0.5612
2d1c7b6a	19.0181	south	6	0.5652
487a062b	19.0221	south	4	0.5866
168eef8	19.0252	tropics	26	0.5203
16922a38	19.0285	tropics	4	0.5835
7944a847	19.0308	tropics	4	0.505
33b742b7	19.0324	south	6	0.4721
3f28a27c	19.0379	tropics	4	0.6117
730aace6	19.0454	tropics	4	0.6074
76c24b32	19.0473	tropics	4	0.5744
28b9dd98	19.0519	tropics	19	0.6292
4646e0ee	19.0531	north	4	0.6031
26da26d7	19.0607	tropics	4	0.5734
6d326618	19.0619	tropics	26	0.5521
13cc797a	19.064	tropics	4	0.5821
6f4c4a09	19.0795	tropics	26	0.5138
1b84f8d8	19.0813	north	4	0.5928
3228dc90	19.084	north	6	0.525
5eba396f	19.0877	tropics	4	0.6467
117da20a	19.0889	north	6	0.5156
3b4fbb4a	19.0944	tropics	26	0.4853
5040208e	19.096	north	6	0.4825
16e5ca17	19.0997	tropics	26	0.4918
52b616d8	19.1061	tropics	26	0.515
4de4d2b3	19.1065	north	4	0.6258
66834221	19.1067	north	6	0.5437
6857b8be	19.107	north	4	0.6335
4b4e261e	19.1076	tropics	26	0.5433
4ca54d29	19.1114	tropics	4	0.5656
40c09034	19.1116	north	6	0.6182
1eb0efa4	19.113	south	6	0.5599
193cc565	19.1166	north	26	0.5634
3b19c782	19.1174	north	6	0.5018
50244b61	19.1181	tropics	4	0.5335
6c6178be	19.1204	tropics	4	0.5875
19230930	19.1288	tropics	4	0.5408
29991b42	19.1313	north	4	0.4961
3aeebef	19.1325	north	6	0.5197
69b03f41	19.1407	tropics	4	0.5509
67c1ce20	19.1435	north	4	0.5987
d1692e7	19.1443	north	4	0.6115
49ed2f44	19.1459	tropics	4	0.4887
4b6e16ff	19.15	tropics	4	0.5998
1e414718	19.1531	tropics	4	0.5766
67d79df4	19.1537	north	4	0.6193
81c98ad	19.1546	north	4	0.5851
207d769c	19.1575	tropics	28	0.6066
6676722f	19.1667	north	4	0.6493
19caa0cb	19.1667	tropics	4	0.5612
521aced2	19.1668	north	4	0.5714
57f84b4f	19.1671	north	4	0.5141
7f9cad30	19.1698	north	26	0.5109
3c378939	19.1743	north	4	0.5584
7ef36cd9	19.1764	north	4	0.6073
57476c8e	19.1792	north	4	0.524
27a3c09d	19.1897	north	4	0.5989
3ad3b08d	19.1902	south	6	0.5496
1e3da860	19.2012	north	26	0.4855
13dbcf3b	19.2026	north	6	0.5253
3a52a80b	19.2034	tropics	26	0.4584
7750ee09	19.2065	north	4	0.58
50485eed	19.2065	tropics	4	0.5872
58496af5	19.2076	north	4	0.5711
12a8a96f	19.2091	north	6	0.5277
748baaf5	19.2119	tropics	4	0.5925
51bec531	19.2153	north	4	0.616
41399a96	19.2154	north	4	0.5825
3d404535	19.2189	tropics	4	0.5185
7cd44828	19.2213	tropics	4	0.6027
3d503238	19.2229	north	4	0.5979
5a2780f6	19.2232	tropics	4	0.5466
7e839920	19.2235	north	4	0.5361
104bf8c9	19.225	tropics	4	0.5116
40070cf	19.2286	north	4	0.4904
37cf03f1	19.2337	north	4	0.512
6a8767f4	19.2349	tropics	4	0.541
7f582d2f	19.2396	north	4	0.5662
64a89c1	19.2401	tropics	4	0.6011
33f0ddb8	19.2403	north	6	0.5503
45d1ff1a	19.2418	tropics	4	0.5302
2189bc78	19.2428	north	4	0.5173
604bcddc	19.2436	north	4	0.5346
66e6f91c	19.2477	north	4	0.419
34ab2b61	19.2487	tropics	26	0.524
7b49997f	19.2504	north	4	0.5139
31cf62ac	19.2641	north	6	0.4593
4dbc1c62	19.2666	north	6	0.5473
2c3eebc7	19.2678	north	4	0.5416
536631d8	19.2691	tropics	4	0.5763
4eea5576	19.2695	tropics	4	0.5744
26390d58	19.2703	tropics	4	0.5841
797c6a8c	19.2717	north	4	0.5561
acc46ff	19.2721	tropics	6	0.5548
3e6f3e71	19.2751	north	4	0.5898
7f3434e0	19.2754	north	4	0.5639
4e57973c	19.2775	north	4	0.5246
7765b9ae	19.279	tropics	26	0.4729
6bda4cb7	19.2857	north	4	0.5659
25876e5e	19.286	north	4	0.5292
3dbec85a	19.2938	south	4	0.5941
67075896	19.2959	tropics	6	0.6022
10671ae2	19.2988	tropics	4	0.5371
7c4a5603	19.3005	north	4	0.6105
2147dafe	19.3011	tropics	4	0.5753
71b5f2dc	19.307	north	4	0.5067
1fce69a0	19.3071	north	4	0.5254
555d27ab	19.3104	north	4	0.5071
66cafaad	19.314	tropics	4	0.5867
4bd56fbe	19.3148	north	19	0.6093
37ba4dcb	19.3151	tropics	4	0.5682
5bd220e8	19.3152	north	18	0.473
4332e88	19.3153	north	4	0.5256
4c43b932	19.3168	tropics	4	0.5151
1839edd1	19.32	tropics	4	0.5509
58f2e0cf	19.3252	north	4	0.425
56c730f0	19.3253	tropics	4	0.4925
938d9bb	19.3267	north	4	0.5204
771bf0cd	19.3279	north	4	0.4934
242dc5a0	19.3287	north	6	0.5132
25e3a547	19.3349	north	4	0.5084
4fa612ec	19.3357	north	4	0.5194
58cbbd12	19.3383	tropics	28	0.6031
6ce0d581	19.3408	north	4	0.5528
78c22c55	19.3476	tropics	4	0.556
471a1f58	19.348	tropics	4	0.5889
2311f801	19.3484	north	4	0.4906
3901c87f	19.3511	south	4	0.5942
1cfb36be	19.3681	north	4	0.4644
3bbf6be3	19.3743	south	4	0.5934
51b01778	19.3808	south	26	0.5696
7643c82f	19.3811	south	4	0.585
484a9aab	19.3817	north	4	0.491
73f09591	19.3828	tropics	4	0.5463
6a4da85d	19.3856	tropics	4	0.5486
2e3064f8	19.3858	south	4	0.5974
66ba422f	19.388	north	4	0.4997
5950ff72	19.3915	south	4	0.6223
450fd72e	19.3948	north	28	0.6096
60c4e9cc	19.3979	tropics	4	0.5897
15bf73d5	19.4015	tropics	4	0.5534
86d4b09	19.4028	tropics	4	0.5801
219d9fcd	19.4049	tropics	4	0.4547
522d8c3d	19.4055	tropics	28	0.6421
648c92d3	19.4067	south	4	0.5735
64216929	19.4092	tropics	4	0.4946
78dd30ce	19.4098	north	4	0.5417
1d54fce6	19.4101	tropics	4	0.5476
48190c7e	19.412	south	4	0.5772
857ba70	19.4181	tropics	4	0.5771
69ecbf11	19.4191	tropics	4	0.5798
663ea17	19.424	tropics	4	0.493
18bd0940	19.4245	tropics	4	0.5353
75d63bdd	19.4252	north	4	0.515
39d118e4	19.4278	tropics	26	0.5564
60e8f71c	19.4351	tropics	26	0.5273
22ddf5ab	19.4387	north	4	0.5299
6664241c	19.4464	south	18	0.5114
7875632d	19.4476	south	4	0.5883
4f92ab92	19.4479	tropics	4	0.5149
65313560	19.4498	tropics	4	0.5478
2e9fb0cf	19.4542	south	4	0.5817
765e904e	19.455	tropics	4	0.525
72987ac5	19.4587	south	4	0.5644
1274f3d3	19.4745	south	4	0.6189
36c808e7	19.4766	south	4	0.5662
4424ce87	19.4788	south	4	0.5379
2ce75d71	19.4813	south	4	0.6088
463cac4	19.4832	south	4	0.6395
a068b8	19.4855	tropics	4	0.5142
6b2ecb3	19.4858	tropics	4	0.5484
7af4877e	19.491	tropics	4	0.528
2e24979a	19.4926	tropics	4	0.588
6295953f	19.502	south	26	0.5944
46e429d7	19.503	tropics	4	0.4972
33b9329	19.5053	south	4	0.5999
2d5ed3e7	19.5088	south	4	0.5015
6e3c7783	19.5092	tropics	4	0.4805
11587188	19.5121	tropics	4	0.5337
59b0cc	19.5141	south	26	0.5844
2de87a73	19.5186	south	4	0.5493
25cdd27b	19.5202	south	4	0.5162
15b83ce2	19.5211	south	6	0.5074
3a21d63c	19.5229	south	4	0.6111
7efceb23	19.5235	south	4	0.4976
bfdd31d	19.5252	tropics	4	0.5509
7e253e94	19.5315	south	4	0.5813
3031b03	19.534	south	4	0.5703
58aaa7db	19.5369	south	4	0.5133
3305abad	19.5378	south	4	0.5685
71c6f4b8	19.5435	south	4	0.5185
40b7c867	19.5465	south	4	0.4397
5ba2394c	19.5485	south	4	0.587
33f5cf39	19.5539	south	4	0.5733
62f4129e	19.5579	south	4	0.5404
179e7483	19.5628	south	4	0.5543
544f33e5	19.5648	tropics	4	0.5736
7edb2e5c	19.5666	south	4	0.5977
65729b16	19.5699	south	26	0.5226
1b0189b1	19.5705	south	4	0.4546
78e6b10a	19.5744	south	4	0.5239
2954f862	19.5765	tropics	4	0.5719
59879dab	19.5782	south	4	0.5535
1877789	19.5803	south	4	0.5043
59890706	19.5918	south	4	0.5263
1d904b02	19.593	tropics	4	0.5231
37ee7e65	19.5932	south	4	0.5865
11e0ad0a	19.5936	south	28	0.5915
75d347b4	19.5963	south	4	0.4921
56a54fc4	19.5976	south	4	0.5849
430b5fa8	19.5977	south	4	0.5651
3b47f32b	19.6002	south	4	0.5496
3178b21	19.6005	north	4	0.5077
86d6dcb	19.6018	south	28	0.5416
b82a523	19.6023	south	4	0.4992
449be257	19.6032	south	4	0.5347
4c8545ee	19.6032	tropics	4	0.546
30683ff4	19.6033	south	4	0.5312
664eb36f	19.608	south	28	0.5565
1918bc1a	19.6096	south	4	0.5119
73900c2b	19.6113	south	4	0.4717
2effff33	19.6131	south	4	0.4851
7c97b3f	19.6138	south	4	0.481
5391d55f	19.6157	tropics	4	0.5615
75eef79a	19.6182	south	4	0.532
3458d448	19.6274	south	4	0.444
7ec1d2f4	19.6275	tropics	4	0.448
1128190c	19.6292	south	4	0.4629
73760f8b	19.6302	south	4	0.4989
52c54d54	19.6307	south	4	0.5311
4680ca75	19.6319	south	4	0.5142
1277afc2	19.633	south	4	0.5064
3e236035	19.6376	south	4	0.4122
67c54223	19.6377	south	6	0.5154
12271763	19.6387	south	4	0.4367
36b0af5e	19.6394	south	4	0.517
2b20b506	19.6415	tropics	4	0.5246
54dedf5a	19.6421	south	4	0.511
34957103	19.6445	south	4	0.4966
4de19131	19.6472	south	4	0.4441
9fc7b6d	19.6483	south	6	0.4715
5ef937e2	19.6492	south	4	0.45
7ae7b29d	19.6493	tropics	4	0.5408
7783442b	19.6523	south	4	0.4827
ec6cb34	19.6543	south	4	0.5327
22773a0a	19.6565	south	4	0.4723
39f6700f	19.6607	south	4	0.4474
37d6d325	19.6627	south	6	0.5305
1b285b8f	19.6644	south	4	0.461
296ab95c	19.6702	south	4	0.4355
5156a97e	19.6813	south	26	0.4858
224ee679	19.685	south	4	0.4883
127f1a61	19.6855	south	4	0.4629
4b3329ec	19.6864	south	4	0.4727
3caa6d75	19.6899	south	4	0.5172
52dc1cc4	19.6904	tropics	4	0.4873
7c71062e	19.6931	south	6	0.4986
7974d490	19.6968	south	4	0.4739
6bc086e5	19.7053	south	4	0.3813
69aec339	19.7062	south	4	0.4247
9a636c	19.7144	south	4	0.4816
7aa5cb92	19.7174	south	4	0.4663
694a45ef	19.7261	south	4	0.4358
21ad7779	19.7273	south	4	0.4212
5b77cd4c	19.7386	south	4	0.4038
4556be12	19.7401	south	4	0.4118
277d1fab	19.7456	tropics	4	0.5027
46286d7	19.7545	south	4	0.4532
16f89f16	19.7637	south	4	0.4519
1ffb5be5	19.7742	north	4	0.5123
6a14f4a2	19.7776	south	4	0.4385
5159d1c9	19.7833	tropics	4	0.5191
499e6bb1	19.7841	south	4	0.4296
1aa79b90	19.7872	tropics	4	0.5359
41ffd9a7	19.788	tropics	28	0.5556
7649d595	19.7893	tropics	28	0.5405
638c3712	19.791	north	4	0.5851
2b81cdb6	19.8179	south	4	0.4087
58310ca9	19.8246	south	4	0.4361
237fd4fd	19.8285	south	4	0.4609
68622be6	19.8503	tropics	4	0.4602
6707f93b	19.8508	tropics	4	0.5201
5738421c	19.8987	tropics	4	0.4293
2a3f4702	19.9247	north	28	0.6106
7e997bbc	19.9285	tropics	4	0.5056
68f3aa91	19.9462	tropics	28	0.5396
4741d7af	19.947	tropics	28	0.6184
5e72429f	19.9671	north	4	0.5457
6a70f37c	19.9845	tropics	19	0.5272
679bd721	20.0018	tropics	4	0.5383
206c4c6a	20.0065	tropics	6	0.5518
524b8128	20.0157	tropics	28	0.6041
7823ba7a	20.0476	tropics	28	0.61
90c279a	20.0621	tropics	4	0.5147
3ba6a8a8	20.082	tropics	4	0.5566
ae7a832	20.0829	tropics	28	0.5413
7423ba	20.0842	tropics	28	0.6167
41d66a0b	20.0858	tropics	28	0.5034
484afce3	20.0958	north	4	0.5951
1955fea	20.1183	tropics	4	0.5426
45d92afc	20.1223	north	28	0.6303
13592504	20.1275	north	4	0.5805
fbb6b8d	20.1292	north	4	0.4945
26d83838	20.1446	north	28	0.5813
d616b92	20.1511	north	28	0.5378
46fbe052	20.1528	tropics	28	0.4834
661d5fbe	20.1598	tropics	4	0.6513
4392eb3d	20.1628	tropics	4	0.49
576dc7e5	20.1633	north	28	0.6593
1ac75f55	20.1686	south	28	0.5239
1cb917c1	20.1816	tropics	28	0.5595
11a7e321	20.183	north	19	0.5696
123e979	20.1881	north	28	0.5563
66e9f6a	20.1887	north	4	0.5352
554ec2d0	20.1957	north	4	0.5138
3b8c87f7	20.2007	tropics	4	0.5224
4b45dcfd	20.2099	north	4	0.5379
6ebea80d	20.2147	north	28	0.5756
18a091a7	20.2148	tropics	28	0.5986
1087f5cd	20.2154	north	4	0.5229
1ffe4930	20.2155	tropics	28	0.5853
55bf49cb	20.2176	tropics	4	0.6035
7fa654cf	20.2236	tropics	4	0.5677
19048b78	20.2276	north	28	0.5576
380c1da3	20.2375	tropics	28	0.5035
497ce26b	20.2434	tropics	4	0.5557
42ad01e7	20.2436	north	4	0.569
796809e9	20.2585	tropics	4	0.5284
54869207	20.2618	north	4	0.5524
2fb5d0a7	20.2671	tropics	28	0.5724
6749a9d0	20.2739	tropics	28	0.5504
74a2a189	20.2773	tropics	28	0.5523
5f49499f	20.2836	tropics	28	0.6208
11f3f70b	20.2993	north	28	0.5633
590000a	20.3052	north	4	0.4798
43ea4dea	20.3055	tropics	28	0.5742
1cd6c9a8	20.3087	north	4	0.6008
24cfb679	20.3148	tropics	28	0.5733
1be48dbd	20.3165	north	19	0.5657
1fef1ce3	20.3188	north	28	0.5881
d345501	20.3202	tropics	28	0.5556
64498f8	20.333	north	28	0.5762
7f01905f	20.3446	north	4	0.5269
66f341	20.3461	tropics	28	0.6154
3c4d4a2e	20.3478	tropics	28	0.6348
66312f93	20.3568	north	4	0.4992
3ca642f6	20.3582	north	4	0.5074
37488ca8	20.3738	tropics	4	0.4585
1c842400	20.374	tropics	4	0.5083
262d5316	20.3749	tropics	28	0.5435
4d1b7fa8	20.3779	tropics	28	0.5522
743b10b8	20.3842	tropics	4	0.4716
1de370f7	20.388	north	28	0.5253
18e36812	20.3896	tropics	4	0.5968
2e9e1d23	20.3945	north	28	0.5293
68763d49	20.3963	tropics	28	0.5709
e8f95aa	20.3984	tropics	28	0.5999
2e704bf2	20.4025	tropics	28	0.5647
6165256f	20.4065	north	28	0.556
50aae7d6	20.4136	tropics	28	0.5962
2446d06	20.4153	tropics	4	0.5209
197b4d6d	20.4191	tropics	4	0.5095
7ee27c05	20.4227	tropics	28	0.596
1b7487ce	20.4336	north	28	0.608
ffdea5a	20.4367	tropics	28	0.4875
3b82a274	20.4611	tropics	28	0.5625
2d06496a	20.4647	north	28	0.5254
90ded8c	20.4748	tropics	28	0.5773
4f6ec23c	20.4759	south	28	0.5906
1e8489b7	20.476	tropics	28	0.5622
d62b06d	20.4774	tropics	4	0.52
226c4a89	20.4775	tropics	28	0.5367
52a071f4	20.4814	tropics	28	0.5274
23f84825	20.4955	south	28	0.5281
3cfb3aec	20.5019	tropics	28	0.5408
6a6e3e11	20.5022	tropics	28	0.5043
3bc140a2	20.5074	north	28	0.525
79bc9a4a	20.5118	tropics	28	0.5342
6fe5b66b	20.5293	tropics	28	0.5162
1eef27f4	20.5507	tropics	28	0.5232
3b6baafb	20.5528	tropics	28	0.5144
26338761	20.5818	tropics	28	0.5091
13fdb33a	20.5892	tropics	28	0.613
5fb7491a	20.6035	tropics	28	0.5778
2ee8daf4	20.6165	north	28	0.5888
585986ed	20.62	tropics	28	0.5768
6a636b9a	20.6227	south	28	0.5576
251e551e	20.6272	tropics	28	0.5824
1947fd6f	20.6484	tropics	28	0.5155
11de4ece	20.6687	tropics	28	0.5569
512a5070	20.6765	tropics	28	0.6361
52bc4619	20.6958	tropics	28	0.4702
6a729ec0	20.7006	tropics	4	0.5352
32726f7a	20.7201	tropics	28	0.5564
41677319	20.7245	tropics	28	0.5965
13211e99	20.729	tropics	28	0.5423
48bb6769	20.7352	north	28	0.5891
13e02424	20.7416	tropics	28	0.5578
2653f5b7	20.7436	north	28	0.6135
5d4ce4fe	20.7553	tropics	28	0.562
22210708	20.7579	tropics	28	0.4547
402e2a16	20.7644	south	28	0.51
67b1546e	20.7695	tropics	28	0.5316
6e588788	20.7745	tropics	28	0.5556
4f3e5f1c	20.817	tropics	28	0.564
77ea97e4	20.8399	north	28	0.5617
6aa239f9	20.8476	tropics	28	0.5558
4b7414df	20.8488	tropics	28	0.5426
19479233	20.8518	tropics	28	0.5672
14478024	20.8551	tropics	28	0.5887
7c24aea5	20.8626	north	19	0.6089
347f5e09	20.8937	south	28	0.552
130f102d	20.9106	north	28	0.5814
3f483c80	20.9339	tropics	28	0.5037
1e510d9d	20.9362	north	28	0.5485
9aa6ba3	20.9746	tropics	28	0.5099
1f93fb13	20.9807	tropics	28	0.5805
1fdf7e4c	21.0051	north	28	0.557
3fe9014	21.0627	tropics	28	0.5154
1792dd55	21.0752	north	19	0.6174
15638b6a	21.0792	north	28	0.5091
58ca8354	21.1092	tropics	19	0.56
13e69b15	21.1145	north	19	0.6267
548bac66	21.145	north	28	0.5802
46e49d26	21.1522	north	28	0.5411
6b0f5016	21.1627	north	28	0.5121
7a0eb8f7	21.1657	north	28	0.5832
7f450b01	21.1664	tropics	28	0.5464
26869918	21.1678	north	28	0.5617
120e765e	21.1688	north	28	0.6208
40a601f3	21.1752	north	28	0.5493
4732b465	21.1911	north	28	0.6185
32c087c0	21.1971	north	28	0.5855
27728af1	21.2074	tropics	28	0.5178
7fe5afe7	21.211	north	19	0.6237
4041832c	21.2144	tropics	19	0.5962
242c8a8a	21.2187	south	28	0.494
4f793f2d	21.2192	north	28	0.5658
699a0efe	21.2313	north	19	0.5705
37d329d6	21.2316	north	4	0.5784
4d2ee925	21.2464	north	28	0.5225
415d7a5d	21.2647	tropics	28	0.6024
13d3c580	21.2657	north	28	0.5262
52fa6c08	21.2662	tropics	28	0.5205
38446d59	21.2819	north	19	0.593
277e7c79	21.2893	north	28	0.5254
2bbb2724	21.3009	north	28	0.5535
49cf9293	21.3062	north	28	0.492
aec951b	21.311	tropics	28	0.6184
2c5324b9	21.3174	north	28	0.5289
6adeb269	21.3207	north	19	0.531
1f515594	21.3431	north	19	0.5842
3ee45a04	21.3682	north	28	0.5829
4a248dd	21.381	north	28	0.4162
c2b2d2	21.3843	tropics	19	0.6136
1abf9123	21.4157	south	28	0.4781
260a43b9	21.4623	south	19	0.6013
291d2a8c	21.4648	tropics	28	0.481
4e9e9975	21.4751	north	19	0.5995
252d0a48	21.4755	north	19	0.5639
350b0f8f	21.4928	south	19	0.5974
261286dd	21.5134	tropics	28	0.5689
5b5175ef	21.5317	south	19	0.6006
e1cfcb5	21.5466	north	19	0.5355
6f6cbd0d	21.5591	south	19	0.5549
186f7b92	21.5596	south	19	0.5907
34b4437b	21.5694	south	28	0.4955
4175ef5d	21.5841	tropics	28	0.6392
1f9df5a6	21.5927	south	19	0.53
2868e3f8	21.5929	tropics	19	0.6064
6802b6b	21.5991	tropics	28	0.6053
2faf060a	21.6001	south	28	0.5589
37c51f76	21.6001	south	28	0.5438
2edca784	21.6025	north	28	0.5719
7dfabf13	21.6125	tropics	28	0.5337
7bedb343	21.6244	south	19	0.5993
55914c3e	21.6247	south	19	0.5755
7f917758	21.6248	south	28	0.5165
364a18cb	21.6363	tropics	28	0.6547
147aaec1	21.6375	south	19	0.5644
2b2b533a	21.6469	south	28	0.5906
4f40f901	21.6483	south	19	0.6215
5aec496b	21.6485	tropics	19	0.598
73279344	21.6497	south	19	0.5048
1bfb2b9f	21.655	tropics	28	0.5797
331c71f6	21.6557	south	19	0.526
5d9d390f	21.6595	south	19	0.5249
2183a4e4	21.6598	south	19	0.6467
1fe9114f	21.6609	tropics	28	0.5476
141ce8d9	21.6631	tropics	13	0.64
618d7000	21.6648	south	28	0.5646
489b87d8	21.668	south	19	0.5634
eea0125	21.6707	tropics	19	0.6364
f0a8982	21.6712	tropics	28	0.6019
5f9b00ee	21.6723	north	19	0.5792
5b761f10	21.6723	tropics	19	0.6489
64e1df40	21.6736	tropics	19	0.5107
58e59421	21.6778	south	19	0.5042
79c61735	21.6796	south	19	0.5156
176a4802	21.6798	south	19	0.5574
32f20c57	21.6839	south	19	0.5016
9d45e64	21.689	south	19	0.5641
2f4d43a5	21.6931	tropics	28	0.589
771fc321	21.695	south	19	0.5447
485f26f4	21.698	south	19	0.4872
6d90fbc6	21.6982	south	19	0.5641
7eee2f82	21.7009	south	19	0.5902
482e0130	21.7041	south	19	0.5192
6fb4204f	21.7045	south	28	0.5025
61c8ac48	21.7064	south	19	0.5309
11c1013f	21.7076	tropics	19	0.6184
35633776	21.7083	tropics	28	0.6351
6853552a	21.7084	south	28	0.5829
4d2c1ca9	21.7122	south	28	0.5378
4520aefc	21.7135	south	13	0.6404
9251768	21.7135	south	28	0.5437
210325a7	21.715	south	19	0.4948
7f1098e5	21.716	south	19	0.5182
