batch,config,run,site_class,statistic,min_origin_progeny,k,n_total,n_within_k,n_null_total,n_null_within_k
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,1,5,215,72,5000,569
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,1,6,215,80,5000,743
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,1,7,215,96,5000,954
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,1,8,215,107,5000,1277
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,1,772,10,5000,182
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,2,772,31,5000,316
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,3,772,54,5000,481
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,4,772,83,5000,683
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,5,772,119,5000,894
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,6,772,155,5000,1135
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,7,772,201,5000,1410
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,1,8,772,244,5000,1786
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,1,215,57,5000,1705
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,2,215,98,5000,2240
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,3,215,126,5000,2696
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,4,215,155,5000,3072
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,5,215,165,5000,3344
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,6,215,171,5000,3547
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,7,215,183,5000,3755
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,1,8,215,189,5000,3895
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,1,772,48,5000,792
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,2,772,126,5000,1278
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,3,772,219,5000,1731
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,4,772,299,5000,2177
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,5,772,365,5000,2520
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,6,772,419,5000,2763
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,7,772,461,5000,3018
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,1,8,772,491,5000,3202
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,1,74,8,5000,339
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,2,74,11,5000,594
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,3,74,23,5000,847
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,4,74,35,5000,1171
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,5,74,37,5000,1429
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,6,74,39,5000,1686
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,7,74,47,5000,1941
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,1,8,74,50,5000,2168
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,1,415,10,5000,314
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,2,415,31,5000,568
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,3,415,51,5000,848
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,4,415,74,5000,1138
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,5,415,101,5000,1392
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,6,415,127,5000,1652
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,7,415,149,5000,1925
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,1,8,415,171,5000,2170
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,1,17,5,5000,319
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,2,17,6,5000,562
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,3,17,7,5000,849
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,4,17,8,5000,1131
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,5,17,8,5000,1353
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,6,17,10,5000,1606
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,7,17,12,5000,1845
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,mean,3,8,17,13,5000,2075
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,1,2,0,5000,313
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,2,2,0,5000,571
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,3,2,0,5000,860
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,4,2,0,5000,1144
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,5,2,0,5000,1418
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,6,2,0,5000,1668
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,7,2,0,5000,1913
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,mean,3,8,2,0,5000,2146
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,1,17,6,5000,382
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,2,17,7,5000,675
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,3,17,8,5000,959
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,4,17,9,5000,1266
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,5,17,9,5000,1531
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,6,17,11,5000,1805
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,7,17,13,5000,2044
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,min,3,8,17,13,5000,2270
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,1,2,0,5000,325
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,2,2,0,5000,598
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,3,2,0,5000,870
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,4,2,0,5000,1148
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,5,2,0,5000,1407
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,6,2,0,5000,1669
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,7,2,0,5000,1929
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,min,3,8,2,0,5000,2146
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,1,16,5,5000,323
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,2,16,6,5000,592
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,3,16,7,5000,874
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,4,16,8,5000,1160
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,5,16,8,5000,1398
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,6,16,10,5000,1663
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,7,16,12,5000,1908
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,epitope,two_origins,3,8,16,12,5000,2141
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,1,2,0,5000,316
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,2,2,0,5000,570
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,3,2,0,5000,864
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,4,2,0,5000,1179
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,5,2,0,5000,1436
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,6,2,0,5000,1671
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,7,2,0,5000,1894
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,4,non_epitope,two_origins,3,8,2,0,5000,2129
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,1,190,9,5000,144
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,2,190,26,5000,270
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,3,190,41,5000,407
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,4,190,52,5000,559
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,5,190,70,5000,787
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,6,190,91,5000,1164
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,7,190,113,5000,1753
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,1,8,190,136,5000,2864
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,1,735,11,5000,288
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,2,735,43,5000,485
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,3,735,88,5000,767
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,4,735,126,5000,1046
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,5,735,169,5000,1445
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,6,735,246,5000,1901
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,7,735,299,5000,2415
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,1,8,735,380,5000,2938
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,1,190,83,5000,2362
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,2,190,122,5000,2968
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,3,190,146,5000,3395
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,4,190,156,5000,3664
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,5,190,168,5000,3847
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,6,190,172,5000,4041
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,7,190,173,5000,4183
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,1,8,190,174,5000,4280
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,1,735,66,5000,1009
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,2,735,173,5000,1569
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,3,735,285,5000,2115
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,4,735,356,5000,2518
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,5,735,413,5000,2839
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,6,735,476,5000,3179
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,7,735,511,5000,3444
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,1,8,735,549,5000,3658
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,1,55,4,5000,433
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,2,55,14,5000,765
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,3,55,21,5000,1152
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,4,55,28,5000,1500
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,5,55,34,5000,1850
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,6,55,38,5000,2224
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,7,55,39,5000,2531
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,1,8,55,40,5000,2829
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,1,404,11,5000,454
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,2,404,40,5000,778
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,3,404,78,5000,1209
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,4,404,103,5000,1564
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,5,404,132,5000,1903
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,6,404,172,5000,2308
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,7,404,201,5000,2602
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,1,8,404,232,5000,2869
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,1,27,6,5000,370
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,2,27,9,5000,640
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,3,27,11,5000,957
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,4,27,13,5000,1303
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,5,27,15,5000,1630
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,6,27,16,5000,2044
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,7,27,16,5000,2461
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,mean,3,8,27,18,5000,2858
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,1,1,0,5000,480
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,2,1,0,5000,817
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,3,1,0,5000,1198
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,4,1,0,5000,1564
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,5,1,0,5000,1866
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,6,1,0,5000,2237
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,7,1,0,5000,2544
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,mean,3,8,1,0,5000,2831
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,1,27,9,5000,719
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,2,27,10,5000,1205
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,3,27,13,5000,1719
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,4,27,16,5000,2108
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,5,27,17,5000,2409
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,6,27,17,5000,2779
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,7,27,17,5000,3058
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,min,3,8,27,20,5000,3302
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,1,1,0,5000,438
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,2,1,0,5000,788
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,3,1,0,5000,1188
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,4,1,0,5000,1524
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,5,1,0,5000,1818
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,6,1,0,5000,2191
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,7,1,0,5000,2505
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,min,3,8,1,0,5000,2810
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,1,20,5,5000,479
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,2,20,6,5000,833
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,3,20,8,5000,1249
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,4,20,10,5000,1588
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,5,20,11,5000,1889
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,6,20,11,5000,2258
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,7,20,11,5000,2569
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,epitope,two_origins,3,8,20,13,5000,2863
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,1,1,0,5000,486
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,2,1,0,5000,870
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,3,1,0,5000,1250
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,4,1,0,5000,1611
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,5,1,0,5000,1872
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,6,1,0,5000,2267
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,7,1,0,5000,2579
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,6,non_epitope,two_origins,3,8,1,0,5000,2868
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,1,205,12,5000,112
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,2,205,24,5000,186
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,3,205,36,5000,299
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,4,205,45,5000,434
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,5,205,58,5000,537
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,6,205,68,5000,665
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,7,205,76,5000,835
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,epitope,mean,1,8,205,95,5000,1067
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,non_epitope,mean,1,1,807,13,5000,197
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,non_epitope,mean,1,2,807,44,5000,303
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,7,non_epitope,mean,1,3,807,70,5000,481
