config,run,method,bg_bin,bg_bin_low,same_rate,null_rate,n_same,n_null
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_phylo,16-31,16,0.0,0.0,1342,7972
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_tsne,0,0,0.9796954314720813,0.9401993355481728,197,903
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_tsne,1,1,0.3806970509383378,0.28197130380536495,373,1603
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_tsne,2-3,2,0.058365758754863814,0.04094707520891365,771,3590
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_tsne,4-7,4,0.0020905923344947735,0.0016116035455278,1435,7446
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_tsne,8-15,8,0.000689655172413793,0.0,2900,16003
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_tsne,16-31,16,0.0,0.0,1342,7972
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,10,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_ag,0,0,0.9796954314720813,0.916923076923077,197,975
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_ag,1,1,0.22053231939163498,0.23008130081300812,263,1230
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_ag,2-3,2,0.06648575305291723,0.05998421468034728,737,3801
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_ag,4-7,4,0.007840342124019958,0.009991556431184915,1403,7106
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_ag,8-15,8,0.0,0.0001387251161822848,2599,14417
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_ag,16-31,16,0.0,0.00020502306509482317,1485,9755
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_phylo,0,0,1.0,0.961025641025641,197,975
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_phylo,1,1,0.5361216730038023,0.4268292682926829,263,1230
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_phylo,2-3,2,0.22930800542740842,0.20205209155485399,737,3801
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_phylo,4-7,4,0.04632929436920884,0.041232761047002534,1403,7106
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_phylo,8-15,8,0.00038476337052712584,0.00020808767427342721,2599,14417
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_phylo,16-31,16,0.0,0.0,1485,9755
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_tsne,0,0,0.9898477157360406,0.9661538461538461,197,975
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_tsne,1,1,0.46387832699619774,0.3886178861788618,263,1230
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_tsne,2-3,2,0.04341926729986431,0.038937121810049984,737,3801
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_tsne,4-7,4,0.003563791874554526,0.0037996059667886294,1403,7106
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_tsne,8-15,8,0.0,0.0010404383713671361,2599,14417
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_tsne,16-31,16,0.0,0.0,1485,9755
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,12,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_ag,0,0,0.9722222222222222,0.9362186788154897,216,878
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_ag,1,1,0.25925925925925924,0.2664,270,1250
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_ag,2-3,2,0.05621301775147929,0.05617021276595745,676,3525
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_ag,4-7,4,0.006130790190735695,0.005883962780514505,1468,7308
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_ag,8-15,8,0.0008116883116883117,0.0005069157795640525,2464,13809
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_ag,16-31,16,0.0,0.00018540836191712246,1665,10787
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_phylo,0,0,0.9953703703703703,0.929384965831435,216,878
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_phylo,1,1,0.7148148148148148,0.368,270,1250
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_phylo,2-3,2,0.1242603550295858,0.09588652482269504,676,3525
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_phylo,4-7,4,0.0027247956403269754,0.0034209085933223863,1468,7308
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_phylo,8-15,8,0.00040584415584415587,0.0,2464,13809
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_phylo,16-31,16,0.0,0.00018540836191712246,1665,10787
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_tsne,0,0,1.0,0.9703872437357631,216,878
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_tsne,1,1,0.3851851851851852,0.3288,270,1250
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_tsne,2-3,2,0.04142011834319527,0.03943262411347518,676,3525
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_tsne,4-7,4,0.0006811989100817438,0.00150519978106185,1468,7308
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_tsne,8-15,8,0.00040584415584415587,7.241653993772178e-05,2464,13809
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_tsne,16-31,16,0.0,0.00018540836191712246,1665,10787
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,13,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_ag,0,0,0.9759036144578314,0.9307553956834532,249,1112
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_ag,1,1,0.23577235772357724,0.24182509505703423,246,1315
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_ag,2-3,2,0.06718346253229975,0.04871134020618557,774,3880
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_ag,4-7,4,0.005316007088009451,0.004429080695689748,1693,9257
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_ag,8-15,8,0.00036231884057971015,0.0,2760,15955
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_ag,16-31,16,0.0,0.0,993,5893
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_phylo,0,0,0.9919678714859438,0.954136690647482,249,1112
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_phylo,1,1,0.8211382113821138,0.5847908745247148,246,1315
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_phylo,2-3,2,0.10465116279069768,0.10335051546391752,774,3880
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_phylo,4-7,4,0.07383343177790903,0.07410608188397969,1693,9257
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_phylo,8-15,8,0.00036231884057971015,0.00025070510811657786,2760,15955
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_phylo,16-31,16,0.0,0.0,993,5893
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_tsne,0,0,0.963855421686747,0.9361510791366906,249,1112
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_tsne,1,1,0.4268292682926829,0.2920152091254753,246,1315
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_tsne,2-3,2,0.04392764857881137,0.023195876288659795,774,3880
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_tsne,4-7,4,0.0029533372711163615,0.0017284217349033163,1693,9257
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_tsne,8-15,8,0.00036231884057971015,0.0,2760,15955
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_tsne,16-31,16,0.0,0.00016969285593076533,993,5893
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,15,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_ag,0,0,0.9840425531914894,0.9626865671641791,188,938
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_ag,1,1,0.2851851851851852,0.2718696397941681,270,1166
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_ag,2-3,2,0.07313432835820896,0.0840035746201966,670,3357
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_ag,4-7,4,0.01289134438305709,0.008101851851851851,1629,7776
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_ag,8-15,8,0.0,5.743825387708214e-05,3179,17410
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_ag,16-31,16,0.0,0.0,1082,6869
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_phylo,0,0,0.9840425531914894,0.9658848614072495,188,938
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_phylo,1,1,0.6518518518518519,0.48284734133790735,270,1166
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_phylo,2-3,2,0.1253731343283582,0.12421805183199285,670,3357
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_phylo,4-7,4,0.004297114794352364,0.005787037037037037,1629,7776
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_phylo,8-15,8,0.0,0.00011487650775416428,3179,17410
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_phylo,16-31,16,0.0,0.0,1082,6869
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_tsne,0,0,0.9893617021276596,0.9680170575692963,188,938
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_tsne,1,1,0.4222222222222222,0.3481989708404803,270,1166
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_tsne,2-3,2,0.07014925373134329,0.05391718796544534,670,3357
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_tsne,4-7,4,0.004297114794352364,0.002700617283950617,1629,7776
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_tsne,8-15,8,0.00031456432840515884,0.00011487650775416428,3179,17410
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_tsne,16-31,16,0.0,0.0,1082,6869
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,16,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_ag,0,0,0.9396551724137931,0.9462719298245614,232,912
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_ag,1,1,0.2262295081967213,0.29992464204973623,305,1327
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_ag,2-3,2,0.0663265306122449,0.07292255511588468,784,3538
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_ag,4-7,4,0.00881057268722467,0.007422243166823751,1816,8488
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_ag,8-15,8,0.0002864508736751647,5.618608832453085e-05,3491,17798
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_ag,16-31,16,0.0,0.0001795009872554299,940,5571
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_phylo,0,0,0.9870689655172413,0.9320175438596491,232,912
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_phylo,1,1,0.740983606557377,0.4031650339110776,305,1327
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_phylo,2-3,2,0.11607142857142858,0.10062182023742228,784,3538
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_phylo,4-7,4,0.005506607929515419,0.006126295947219604,1816,8488
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_phylo,8-15,8,0.0002864508736751647,0.0,3491,17798
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_phylo,16-31,16,0.0,0.0,940,5571
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_tsne,0,0,0.9655172413793104,0.9166666666666666,232,912
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_tsne,1,1,0.5606557377049181,0.3632253202712886,305,1327
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_tsne,2-3,2,0.04846938775510204,0.04861503674392312,784,3538
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_tsne,4-7,4,0.0005506607929515419,0.001413760603204524,1816,8488
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_tsne,8-15,8,0.0002864508736751647,5.618608832453085e-05,3491,17798
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_tsne,16-31,16,0.0,0.0007180039490217197,940,5571
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,18,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_ag,0,0,0.9683794466403162,0.9329501915708812,253,1044
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_ag,1,1,0.1550632911392405,0.17436845348120764,316,1623
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_ag,2-3,2,0.0440324449594438,0.053442465093885415,863,4154
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_ag,4-7,4,0.00929368029739777,0.007239715008044128,1614,8702
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_ag,8-15,8,0.00040112314480545525,0.0,2493,14734
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_ag,16-31,16,0.0018535681186283596,0.0,1079,7529
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_phylo,0,0,0.9762845849802372,0.9272030651340997,253,1044
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_phylo,1,1,0.6487341772151899,0.28342575477510784,316,1623
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_phylo,2-3,2,0.06025492468134415,0.03923928743379875,863,4154
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_phylo,4-7,4,0.03903345724907063,0.032291427258101586,1614,8702
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_phylo,8-15,8,0.0,6.787023211619383e-05,2493,14734
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_phylo,16-31,16,0.0018535681186283596,0.0,1079,7529
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_tsne,0,0,0.9960474308300395,0.9386973180076629,253,1044
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_tsne,1,1,0.4430379746835443,0.29698089956869994,316,1623
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_tsne,2-3,2,0.0220162224797219,0.027924891670678863,863,4154
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_tsne,4-7,4,0.0,0.0009193288899103654,1614,8702
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_tsne,8-15,8,0.0,0.0,2493,14734
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_tsne,16-31,16,0.0018535681186283596,0.00013281976358082084,1079,7529
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,22,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_ag,0,0,0.9591078066914498,0.9426751592356688,269,1256
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_ag,1,1,0.22295081967213115,0.21890145395799676,305,1238
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_ag,2-3,2,0.04336734693877551,0.046149718272068686,784,3727
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_ag,4-7,4,0.008130081300813009,0.007892057026476579,1599,7856
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_ag,8-15,8,0.0016736401673640166,7.580351728320194e-05,2390,13192
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_ag,16-31,16,0.0,9.917683229197659e-05,1704,10083
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_phylo,0,0,0.9628252788104089,0.9299363057324841,269,1256
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_phylo,1,1,0.7016393442622951,0.42649434571890144,305,1238
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_phylo,2-3,2,0.18622448979591838,0.15562114301046417,784,3727
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_phylo,4-7,4,0.04690431519699812,0.043915478615071286,1599,7856
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_phylo,8-15,8,0.0,0.0,2390,13192
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_phylo,16-31,16,0.0,9.917683229197659e-05,1704,10083
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_tsne,0,0,0.9591078066914498,0.9132165605095541,269,1256
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_tsne,1,1,0.4491803278688525,0.27463651050080773,305,1238
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_tsne,2-3,2,0.03571428571428571,0.03434397638851623,784,3727
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_tsne,4-7,4,0.00375234521575985,0.0019093686354378818,1599,7856
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_tsne,8-15,8,0.0,0.0,2390,13192
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_tsne,16-31,16,0.0,9.917683229197659e-05,1704,10083
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,23,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_ag,0,0,0.9696969696969697,0.9519832985386222,198,958
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_ag,1,1,0.29056603773584905,0.2921875,265,1280
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_ag,2-3,2,0.05393586005830904,0.061400482925146604,686,2899
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_ag,4-7,4,0.019566736547868623,0.022135416666666668,1431,6912
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_ag,8-15,8,0.0,0.0001218249375647195,3203,16417
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_ag,16-31,16,0.0006514657980456026,0.00011336583153837434,1535,8821
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_phylo,0,0,0.98989898989899,0.9290187891440501,198,958
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_phylo,1,1,0.6641509433962264,0.39453125,265,1280
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_phylo,2-3,2,0.15014577259475217,0.1466022766471197,686,2899
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_phylo,4-7,4,0.01607267645003494,0.022858796296296297,1431,6912
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_phylo,8-15,8,0.0,0.0,3203,16417
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_phylo,16-31,16,0.0006514657980456026,0.00022673166307674868,1535,8821
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_tsne,0,0,0.9949494949494949,0.9791231732776617,198,958
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_tsne,1,1,0.4377358490566038,0.37109375,265,1280
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_tsne,2-3,2,0.04518950437317784,0.05243187305967575,686,2899
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_tsne,4-7,4,0.004891684136967156,0.005063657407407407,1431,6912
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_tsne,8-15,8,0.001248829222603809,0.0005482122190412377,3203,16417
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_tsne,16-31,16,0.0006514657980456026,0.00011336583153837434,1535,8821
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,24,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_ag,0,0,0.96,0.9323741007194245,175,695
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_ag,1,1,0.2993421052631579,0.28213689482470783,304,1198
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_ag,2-3,2,0.09131905298759865,0.0906801007556675,887,3573
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_ag,4-7,4,0.004331348132106118,0.007053582477416161,1847,8081
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_ag,8-15,8,0.0,0.0,2970,14402
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_ag,16-31,16,0.0,0.0,1606,9340
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_ag,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_phylo,0,0,0.9828571428571429,0.9266187050359712,175,695
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_phylo,1,1,0.7236842105263158,0.32470784641068445,304,1198
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_phylo,2-3,2,0.058624577226606536,0.02686817800167926,887,3573
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_phylo,4-7,4,0.0005414185165132648,0.0006187353050365054,1847,8081
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_phylo,8-15,8,0.0,0.0,2970,14402
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_phylo,16-31,16,0.0,0.0,1606,9340
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_phylo,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_tsne,0,0,1.0,0.9712230215827338,175,695
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_tsne,1,1,0.5098684210526315,0.4373956594323873,304,1198
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_tsne,2-3,2,0.048478015783540024,0.06745032185838232,887,3573
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_tsne,4-7,4,0.003789929615592853,0.0035886647692117313,1847,8081
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_tsne,8-15,8,0.0,0.0,2970,14402
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_tsne,16-31,16,0.0,0.0,1606,9340
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,25,variant_tsne,32+,32,,,0,0
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,26,variant_ag,0,0,0.9646017699115044,0.95562435500516,226,969
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,26,variant_ag,1,1,0.22796352583586627,0.21141525917297613,329,1717
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,26,variant_ag,2-3,2,0.06201550387596899,0.06635969664138679,774,3692
nonEpitopeAcceptance_0.25_epitopeAcceptance_1.0,26,variant_ag,4-7,4,0.005081874647092038,0.003832676303109943,1771,9132
