config,run,site_class,min_progeny,x,cumulative_fraction,n_substitutions
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,6,0.7946666666666666,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,7,0.8266666666666667,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,8,0.8613333333333333,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,9,0.888,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,10,0.9066666666666666,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,11,0.9386666666666666,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,12,0.9573333333333334,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,13,0.976,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,14,0.984,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,15,0.9866666666666667,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,16,0.992,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,17,0.9946666666666667,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,18,0.9973333333333333,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,19,0.9973333333333333,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,20,0.9973333333333333,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,21,0.9973333333333333,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,1,22,1.0,375
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,1,0.5509171410499684,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,2,0.8140417457305503,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,3,0.9285262492093611,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,4,0.9709044908285895,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,5,0.9917773561037319,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,6,0.9968374446552815,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,7,0.9993674889310563,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,1,8,1.0,1581
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,1,0.45634920634920634,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,2,0.6468253968253969,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,3,0.8055555555555556,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,4,0.8809523809523809,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,5,0.9444444444444444,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,6,0.9722222222222222,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,7,0.9880952380952381,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,8,0.996031746031746,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,2,9,1.0,252
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,2,1,0.827922077922078,616
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,2,2,0.9788961038961039,616
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,2,3,0.9967532467532467,616
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,2,4,1.0,616
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,5,1,0.5416666666666666,168
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,5,2,0.8154761904761905,168
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,5,3,0.9285714285714286,168
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,5,4,0.9761904761904762,168
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,5,5,0.9880952380952381,168
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,5,6,0.9940476190476191,168
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,5,7,1.0,168
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,5,1,0.943127962085308,211
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,5,2,0.995260663507109,211
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,5,3,0.995260663507109,211
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,5,4,1.0,211
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,10,1,0.6587301587301587,126
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,10,2,0.9206349206349206,126
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,10,3,0.9761904761904762,126
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,10,4,1.0,126
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,10,1,0.9795918367346939,98
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,10,2,1.0,98
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,20,1,0.8191489361702128,94
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,20,2,0.9893617021276596,94
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,20,3,1.0,94
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,20,1,1.0,40
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,50,1,0.92,50
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,50,2,1.0,50
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,50,1,1.0,10
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,100,1,0.9666666666666667,30
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,epitope,100,2,1.0,30
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,14,non_epitope,100,1,1.0,5
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,1,0.32697547683923706,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,2,0.5204359673024523,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,3,0.6348773841961853,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,4,0.7084468664850136,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,5,0.771117166212534,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,6,0.8065395095367848,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,7,0.8392370572207084,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,8,0.885558583106267,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,9,0.9046321525885559,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,10,0.9318801089918256,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,11,0.9482288828337875,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,12,0.9673024523160763,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,13,0.9836512261580381,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,14,0.9863760217983651,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,15,0.9918256130790191,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,16,0.9945504087193461,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,17,0.997275204359673,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,18,0.997275204359673,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,19,0.997275204359673,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,1,20,1.0,367
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,1,1,0.5700808625336927,1484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,1,2,0.8106469002695418,1484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,1,3,0.9278975741239892,1484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,1,4,0.9784366576819407,1484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,1,5,0.9925876010781671,1484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,1,6,0.9979784366576819,1484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,1,7,1.0,1484
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,1,0.4838709677419355,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,2,0.75,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,3,0.8709677419354839,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,4,0.9274193548387096,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,5,0.9637096774193549,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,6,0.9717741935483871,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,7,0.9838709677419355,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,2,8,1.0,248
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,2,1,0.829443447037702,557
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,2,2,0.9766606822262118,557
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,2,3,0.9982046678635548,557
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,2,4,1.0,557
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,5,1,0.7177914110429447,163
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,5,2,0.9325153374233128,163
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,5,3,0.9754601226993865,163
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,5,4,0.9938650306748467,163
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,5,5,0.9938650306748467,163
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,5,6,1.0,163
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,5,1,0.9281767955801105,181
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,5,2,1.0,181
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,10,1,0.8348623853211009,109
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,10,2,0.963302752293578,109
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,10,3,1.0,109
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,10,1,1.0,72
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,20,1,0.8450704225352113,71
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,20,2,0.9859154929577465,71
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,20,3,1.0,71
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,20,1,1.0,19
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,50,1,0.9142857142857143,35
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,50,2,1.0,35
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,50,1,1.0,5
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,epitope,100,1,1.0,21
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,15,non_epitope,100,1,1.0,1
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,1,0.2586750788643533,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,2,0.48580441640378547,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,3,0.5867507886435331,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,4,0.637223974763407,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,5,0.7255520504731862,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,6,0.7665615141955836,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,7,0.807570977917981,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,8,0.8485804416403786,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,9,0.8675078864353313,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,10,0.9053627760252366,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,11,0.917981072555205,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,12,0.9495268138801262,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,13,0.9652996845425867,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,14,0.9747634069400631,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,15,0.9810725552050473,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,16,0.9905362776025236,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,17,0.9936908517350158,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,18,0.9968454258675079,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,19,0.9968454258675079,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,20,0.9968454258675079,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,21,0.9968454258675079,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,22,0.9968454258675079,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,1,23,1.0,317
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,1,1,0.5661559888579387,1436
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,1,2,0.814066852367688,1436
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,1,3,0.9338440111420613,1436
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,1,4,0.9749303621169917,1436
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,1,5,0.9937325905292479,1436
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,1,6,0.9986072423398329,1436
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,1,7,1.0,1436
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,1,0.4337899543378995,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,2,0.6438356164383562,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,3,0.7808219178082192,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,4,0.8767123287671232,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,5,0.9178082191780822,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,6,0.9497716894977168,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,7,0.9817351598173516,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,8,0.9954337899543378,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,2,9,1.0,219
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,2,1,0.8260869565217391,575
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,2,2,0.9808695652173913,575
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,2,3,1.0,575
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,5,1,0.5578231292517006,147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,5,2,0.8163265306122449,147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,5,3,0.9319727891156463,147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,5,4,0.9795918367346939,147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,5,5,1.0,147
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,5,1,0.9408866995073891,203
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,5,2,0.9901477832512315,203
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,5,3,1.0,203
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,10,1,0.6851851851851852,108
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,10,2,0.8981481481481481,108
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,10,3,0.9907407407407407,108
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,10,4,1.0,108
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,10,1,0.968421052631579,95
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,10,2,1.0,95
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,20,1,0.7777777777777778,72
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,20,2,0.9444444444444444,72
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,20,3,1.0,72
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,20,1,1.0,39
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,50,1,0.9,40
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,50,2,1.0,40
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,50,1,1.0,11
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,100,1,0.85,20
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,epitope,100,2,1.0,20
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,17,non_epitope,100,1,1.0,2
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,1,0.3138888888888889,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,2,0.5138888888888888,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,3,0.6361111111111111,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,4,0.6916666666666667,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,5,0.75,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,6,0.7805555555555556,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,7,0.8111111111111111,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,8,0.8666666666666667,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,9,0.9083333333333333,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,10,0.9333333333333333,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,11,0.9444444444444444,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,12,0.9611111111111111,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,13,0.975,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,14,0.9861111111111112,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,15,0.9861111111111112,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,16,0.9916666666666667,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,17,0.9944444444444445,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,18,0.9972222222222222,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,19,0.9972222222222222,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,1,20,1.0,360
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,1,1,0.5594594594594594,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,1,2,0.8175675675675675,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,1,3,0.9351351351351351,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,1,4,0.9783783783783784,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,1,5,0.995945945945946,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,1,6,0.9979729729729729,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,1,7,1.0,1480
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,1,0.4458874458874459,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,2,0.683982683982684,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,3,0.8225108225108225,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,4,0.9090909090909091,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,5,0.935064935064935,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,6,0.9696969696969697,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,7,0.9913419913419913,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,2,8,1.0,231
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,2,1,0.8473413379073756,583
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,2,2,0.9777015437392796,583
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,2,3,0.9965694682675815,583
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,2,4,1.0,583
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,5,1,0.6727272727272727,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,5,2,0.8848484848484849,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,5,3,0.9696969696969697,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,5,4,0.9939393939393939,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,5,5,1.0,165
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,5,1,0.9569377990430622,209
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,5,2,0.9952153110047847,209
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,5,3,1.0,209
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,10,1,0.7543859649122807,114
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,10,2,0.956140350877193,114
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,10,3,0.9824561403508771,114
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,10,4,1.0,114
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,10,1,0.9565217391304348,92
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,10,2,1.0,92
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,20,1,0.8641975308641975,81
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,20,2,0.9876543209876543,81
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,20,3,0.9876543209876543,81
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,20,4,1.0,81
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,20,1,0.9782608695652174,46
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,20,2,1.0,46
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,50,1,0.9387755102040817,49
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,50,2,1.0,49
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,50,1,1.0,6
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,100,1,0.9655172413793104,29
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,epitope,100,2,1.0,29
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,18,non_epitope,100,1,1.0,2
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,1,0.34065934065934067,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,2,0.5302197802197802,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,3,0.6483516483516484,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,4,0.7005494505494505,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,5,0.7417582417582418,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,6,0.7802197802197802,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,7,0.8159340659340659,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,8,0.8406593406593407,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,9,0.8928571428571429,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,10,0.9148351648351648,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,11,0.945054945054945,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,12,0.9697802197802198,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,13,0.9752747252747253,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,14,0.989010989010989,364
nonEpitopeAcceptance_0.2_epitopeAcceptance_1.0,20,epitope,1,15,0.9945054945054945,364
