batch,config,run,pivot_date,model,location,correlation,mae,mse,rmse,r2,n_seqs,n_cases,seq_entropy,case_entropy,seq_entropy_norm,case_entropy_norm
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2026-10-01,GARW,north,0.9975367724139844,0.0014201704766406,3.148746648745428e-06,0.0017744708080848,0.993199254136688,681,1569339,4.794939635923287,4.86691701037942,0.8782855012881595,0.8537792259939057
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2027-04-01,GARW,north,0.9855606174056788,0.0039037641674746,2.1056914632699425e-05,0.0045887813886367,0.9699204726713608,986,2279681,4.613220083211089,4.690729162399742,0.8400115593576609,0.8228714615597029
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2027-10-01,GARW,north,0.9989858366809566,0.0020233543800171,5.629178504918665e-06,0.0023725889877765,0.9929247556638128,1354,3036301,4.777384746300717,4.7944195253619695,0.8508693911062752,0.8410613500751877
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2028-04-01,GARW,north,-0.4403303899586921,0.1323829955049792,0.0325941567954972,0.1805385188692353,-49.985345324243006,1491,3422072,4.862077775860315,4.874709498107153,0.8571426652167206,0.8551462236490048
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2028-10-01,GARW,north,0.1777898947656912,0.0132606207188264,0.0009179074782061,0.0302969879394995,-0.8101008349792653,1479,3407681,4.86055562982574,4.882596630563297,0.8526632804058073,0.8565298243616032
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2029-04-01,GARW,north,0.8300967572772662,0.0204537535017785,0.0007599875349397,0.0275678714256247,0.6734997707203783,6717,15559634,4.345705936519339,4.352270196629186,0.7586882483776977,0.7598342594234022
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2029-10-01,GARW,north,0.4391941700769387,0.0961389328128883,0.0137039982124441,0.1170640773783491,-4.19403333577654,6189,14437192,4.012782329057634,4.046551156219117,0.7441665641021877,0.7064607807176155
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2031-04-01,GARW,north,0.9962359604800424,0.003677912524677,1.888427823132726e-05,0.0043456044724902,0.9877491976053664,6317,14650776,4.340524386728338,4.36866696435446,0.7614367665208427,0.7626968633745816
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2031-10-01,GARW,north,0.8163680878427471,0.0616106946005457,0.0056444566186255,0.0751295988184783,-2.41280631674761,6118,14125195,4.13719474728854,4.139186218758677,0.820156920612442,0.7261170056032908
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2036-04-01,GARW,north,0.9914654804666548,0.001873901317932,4.225890172774608e-06,0.0020556970041264,0.9557165030002872,465,1148643,4.050273546114993,4.190029469187618,0.8100547092229986,0.7315097167331633
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2036-10-01,GARW,north,0.6192017074252365,0.0235209892229799,0.0007800865577955,0.0279300296776697,-0.7076347785751806,803,1874515,4.853358218160352,4.88272806231297,0.8599365495799557,0.8524434131104425
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2037-04-01,GARW,north,0.927189507428314,0.007926629976105,0.0001117677327597,0.0105720259534182,0.818015506308436,1267,3218581,4.50273395207328,4.619910353249033,0.8062245630999073,0.8065597959846911
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2037-10-01,GARW,north,0.9892471151315964,0.0039240436701867,2.5370732305358608e-05,0.0050369367978324,0.9684438924961192,1777,4042232,4.641220021482942,4.696431113578756,0.8266179643009365,0.8238717267078226
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2038-04-01,GARW,north,0.9195294624422744,0.010053823198727,0.0001733075761697,0.0131646335372355,0.8003006106953254,2410,5507971,4.774436073436799,4.806060681189576,0.8375557517506278,0.8390585587411196
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2038-10-01,GARW,north,-0.4286388504161962,0.0682970725385724,0.0064157632982159,0.0800984600239976,-7.074740275435859,2143,4781152,4.58605088211767,4.6026007850329735,0.8400235047293022,0.8074115353567631
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2039-04-01,GARW,north,0.993870597271488,0.001202003896928,2.4932667556970727e-06,0.0015790081556778,0.8601123907321353,660,1455084,3.795794026701017,3.959574475061364,0.7342067874566965,0.6946086040451239
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2040-04-01,GARW,north,0.056976697496811,0.0787156373743653,0.0092049090934105,0.095942217471823,-7.933110253880079,839,1834097,3.985515138886625,4.048303336643342,0.7344859344419198,0.7101738702296969
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2040-10-01,GARW,north,0.2963504934073891,0.0280044271226094,0.0015065779023819,0.0388146609206103,-0.8917429573414688,2621,6010635,4.769696045208435,4.779855328631264,0.8408565574087733,0.8385064249376836
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2041-04-01,GARW,north,-0.2820744958981498,0.1615961755030618,0.031826308602388,0.1783992954088891,-78.83199637250388,3105,6889036,5.079506009331521,5.088385916208555,0.8867975820587535,0.8926304228804076
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2041-10-01,GARW,north,0.9624971148124568,0.0045701429184867,2.752532870477099e-05,0.0052464586822704,0.922311129407656,2035,4752258,5.059656334841732,5.137320160720436,0.8875905342424497,0.9012147158352392
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2042-04-01,GARW,north,0.8033083266151478,0.0127840948771693,0.0002882033517326,0.0169765529991409,0.5916998001986506,2872,6619047,4.879300020484443,4.928918941257595,0.8559515163289154,0.8646559186604135
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2042-10-01,GARW,north,0.9982323965118776,0.0017065428662574,5.203906034350084e-06,0.0022812071441125,0.9948026594884636,2552,5922015,4.633817431722082,4.655891695446602,0.8210374743632582,0.8167600967044142
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2043-04-01,GARW,north,0.994856797607198,0.0020209028366651,9.893658745374314e-06,0.0031454186915853,0.9890505474830537,2719,6334276,4.701844955663831,4.709511906732342,0.8330908509296205,0.8261664256784929
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2043-10-01,GARW,north,-0.1432403449520856,0.1368434907394628,0.0244432237678376,0.1563432882084728,-23.333666226507948,2452,5720232,4.532515695595116,4.554008334746059,0.846004983561185,0.7950543955473522
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2044-04-01,GARW,north,-0.971625051209813,0.4365352851789785,0.2051867289254555,0.4529754175730241,-20182.47069498427,366,981100,3.500419456651215,3.477084992288953,0.7205502574345277,0.6070414245223853
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2045-04-01,GARW,north,0.7333363717222561,0.0100773736654848,0.000199312218561,0.0141177979359772,0.1464573193781297,776,2011063,3.7513012519827353,3.7769109374413663,0.7256007100559857,0.662564841344031
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2045-10-01,GARW,north,0.998018973263168,0.0039501246728918,2.0143238277085505e-05,0.0044881219097842,0.9746366395542572,1983,4712567,4.7583678436239625,4.768874381004529,0.8474824124012784,0.8365800915020734
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2046-04-01,GARW,north,0.9569623409589756,0.0117440270152629,0.000213574135171,0.0146141758293455,0.5890239970497962,2141,4759181,5.081935934450272,5.0511857652930985,0.8872218067207449,0.8861045840408054
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2046-10-01,GARW,north,-0.0446082279038771,0.0613494819045006,0.0049532482626097,0.0703793170086905,-8.734113330204373,1248,2720795,4.856903053050386,4.867829308784899,0.8793063410331473,0.8539392659996926
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2047-04-01,GARW,north,0.9878178072110774,0.0034829232959486,2.859785898696651e-05,0.0053476966057328,0.9744730571881516,1093,2140533,4.317630315050754,4.313471353614513,0.8007003253947538,0.7566909864667652
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2047-10-01,GARW,north,-0.7465673991108572,0.1683565419295829,0.039326200018179,0.1983083458107072,-39.351274725624734,1865,4143630,4.662380842849237,4.649381436123451,0.8348096951854572,0.8156180340487154
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2048-04-01,GARW,north,0.9228852836425242,0.0068792183610894,0.0002058673815181,0.0143480793668769,0.84749304059381,4072,9302505,4.527804765792713,4.53466049119569,0.7942904389258634,0.795493104990581
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2048-10-01,GARW,north,-0.2584525017349407,0.0648116670613987,0.0061375601318079,0.0783425818556419,-2.9344752671978456,3996,9246351,4.283389772248652,4.28804283414299,0.7589473629765936,0.7522301868216784
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2049-04-01,GARW,north,0.9780591295243766,0.0147307113572941,0.0002617242299088,0.0161778932469222,0.7418687339404086,1234,3012738,3.685166716643532,3.697472127629205,0.6671721519485196,0.648629283081858
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2050-04-01,GARW,north,-0.1978854245013883,0.0592958892173134,0.0098328411951653,0.0991606837167098,-51.7069486799874,427,1092414,4.7349264953983,4.909057727471784,0.8780874945151699,0.8611717639692228
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2050-10-01,GARW,north,0.9955754569622632,0.0023590573514059,8.223010083980362e-06,0.0028675791329936,0.9728680691521449,715,1650215,4.964476002251762,5.133934423512044,0.9039710121834156,0.8962998812984649
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2051-04-01,GARW,north,0.23647989023812,0.1456196905725313,0.0316262160210816,0.1778376113792625,-33.19209382530998,4097,9431640,4.580801639720637,4.625984351776735,0.8075560917172941,0.8076202154817641
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2051-10-01,GARW,north,0.5824315399847659,0.0597750404559132,0.0058574170760381,0.0765337642876535,-3.4987117351136536,3911,8889707,4.362963082320029,4.358138422218274,0.8091072428135571,0.760858754375041
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2054-04-01,GARW,north,0.9562816421804132,0.0105625409374251,0.000191467331231,0.0138371720821497,0.8919933256486307,5142,11905960,4.282248532575744,4.278619032176553,0.7549237362174636,0.7505770157625324
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2054-10-01,GARW,north,0.5016704751261044,0.2701896241761242,0.079381867672435,0.2817478796236718,-40.70570216603336,5072,11722150,4.180934067622404,4.162518340157947,0.8151108164260734,0.7302100444832595
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2026-10-01,GARW,south,0.8542084493881806,0.0051739403967154,3.5204454870309615e-05,0.0059333342119174,0.3984746901694649,396,854197,4.231213801829808,4.374004021672121,0.7950527940981812,0.7673099336095566
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2027-04-01,GARW,south,0.9824659196171144,0.003180308192656,1.3229325952860616e-05,0.0036372140372626,0.9453617745173438,735,1571942,4.959524673671725,4.970077511404548,0.8743217186086408,0.871876163445385
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2027-10-01,GARW,south,0.9962022566529012,0.0022901625482793,7.70052361952364e-06,0.0027749817331873,0.9850203928154488,1945,4418436,4.611669758584636,4.576987341423532,0.8090024606186865,0.8029182953830241
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2028-04-01,GARW,south,0.9971002902821634,0.0026118057503146,9.168688619891657e-06,0.0030279842502714,0.9893616066301126,2261,5264655,4.601613285264119,4.622457029770358,0.8112250065621476,0.8108948183523177
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2028-10-01,GARW,south,0.7855426104300274,0.0193834816672865,0.000995471249071,0.0315510895068784,0.1624489131661715,1621,3579120,4.539625879766366,4.545262779187734,0.8085236825771788,0.7973530120356995
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2029-04-01,GARW,south,-0.1196556146504538,0.0758495682838874,0.0104435366651395,0.1021936234074296,-14.6509916357446,2126,4832437,4.971936579337259,5.0332603246899525,0.8809467165986941,0.8787238518091083
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2029-10-01,GARW,south,0.899319589621758,0.012919288361046,0.0002471689062156,0.0157216063497218,0.7144932058638918,5612,12799602,5.086671032709591,5.091757718620752,0.8880484764164714,0.8889365274904188
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2030-04-01,GARW,south,0.8045826801396532,0.0599427904247799,0.0048665297887476,0.0697605174059631,-3.141078087222162,4406,10140313,4.467994919122392,4.459102806277747,0.8183992824215696,0.778485462856832
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2030-10-01,GARW,south,0.9945865304370456,0.0034804595226425,2.124877081031005e-05,0.0046096389023772,0.9847865621813152,4923,11367549,3.810046246673118,3.8348159941517577,0.7111543188734235,0.6694953298621173
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2031-04-01,GARW,south,-0.6343175609692489,0.168279177212451,0.0436045403552037,0.2088170020740737,-20.524377011405324,5415,12373264,4.066049083145314,4.074830694411658,0.7589378655849678,0.7113979194954442
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2031-10-01,GARW,south,0.3568957643941937,0.0048964482780283,2.8995176395822688e-05,0.0053847169281051,-4.085092933672359,588,1246565,2.6714388667244853,2.817746533511113,0.6406443439151727,0.4943033647990189
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2035-10-01,GARW,south,0.7759981398641648,0.0118654642900608,0.0004205678542873,0.0205077510782474,0.4978099999342669,716,1549501,3.926387018389133,3.9073497141014832,0.759466920176549,0.6854470720331844
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2036-04-01,GARW,south,0.9841921406288204,0.0036869430255835,2.3457883704406373e-05,0.0048433339451669,0.9636085665610732,1413,3303874,4.665810809258805,4.75543726430136,0.8354238383259215,0.8302205489800227
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2036-10-01,GARW,south,-0.91739963804511,0.1773184283587024,0.0636247011994683,0.2522393728177033,-129.1733321109498,1138,2781206,4.678105133089653,4.864353791159749,0.8376251644457047,0.8492355698278802
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2037-04-01,GARW,south,-0.7010831008199001,0.186434481619712,0.0467867856953476,0.2163025327991968,-150.59235734081304,721,1656542,4.906388984982653,5.056357366671451,0.8784998975998707,0.8827562126222019
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2037-10-01,GARW,south,0.5818384424640076,0.164277472043825,0.0405914334726644,0.2014731581939996,-48.40459401807576,3415,7901595,4.4795178028379015,4.496297335470492,0.7897006188328273,0.7887632459582836
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2038-04-01,GARW,south,0.0932247084248654,0.0843123077230191,0.0109842030905286,0.1048055489491307,-8.142397747537732,3521,8086162,4.448596176109381,4.458769885688878,0.819826598444994,0.7784273404384936
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2038-10-01,GARW,south,0.9582330670767516,0.0018858796696194,3.687334311708283e-06,0.001920243294926,0.605474056732134,441,928712,3.379032877040214,3.5241197618063174,0.6535941771104081,0.6182189332852956
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2039-10-01,GARW,south,0.99047971266058,0.0012406276680453,2.166830898285143e-06,0.0014720159300378,0.9721656738759924,423,955705,4.1411322545030105,4.274501489973911,0.8073510938707171,0.7498546956598326
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2040-04-01,GARW,south,0.9972525669694058,0.0013998118941558,2.572889007485519e-06,0.0016040227577829,0.9941960431926188,729,1533098,4.784785482589326,4.912675282618203,0.8662499888034095,0.8618063738107945
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2040-10-01,GARW,south,0.9710448323290578,0.0246701355770278,0.001396631868855,0.0373715382190114,0.3075256897706433,5504,12544937,4.207547408397533,4.188659298409566,0.7533707536718885,0.7347958237466431
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2041-04-01,GARW,south,0.7638919820334727,0.0319653126464485,0.0012861024722752,0.0358622708744887,0.5224114084099479,5273,12176300,4.005046690316842,4.029138764623921,0.7746817776272401,0.706811923964669
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2042-10-01,GARW,south,0.9923412029642568,0.0030077735593181,2.970659240022941e-05,0.0054503754366308,0.9750333096400728,3594,8085284,3.8044928683317183,3.779008636745926,0.7055394870228527,0.6629328303779093
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2043-04-01,GARW,south,-0.266011998211471,0.0872427965596045,0.0127423228210656,0.1128818976677201,-6.383907496831355,4476,10389948,4.288714852248457,4.312645479037064,0.790362255828394,0.7565461073665056
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2043-10-01,GARW,south,-0.977248842437828,0.5194057984533568,0.2823912771076806,0.5314050029005002,-6859.962535940309,924,2409384,2.97198586788319,3.1200608444301774,0.6482028735056686,0.54471092417922
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2045-10-01,GARW,south,0.9521205066697712,0.0139533013025824,0.0002490469781289,0.0157812223268322,0.8332595743851394,4801,11265244,4.259019489577784,4.191353159815458,0.7508286549078721,0.7352683945550527
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2046-04-01,GARW,south,0.2549853180668072,0.0896000391351799,0.0125943005975672,0.1122243315754975,-6.083982225659122,4752,11203444,4.177078933185089,4.127981018491754,0.807957355671458,0.7241513326340173
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2047-10-01,GARW,south,0.9886414588733712,0.1294834584359215,0.0208387128731153,0.1443562013670189,-174.5921847913963,341,776942,4.108864401509858,4.187637078980748,0.8641349347677163,0.734616500838348
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2048-04-01,GARW,south,0.9962162056777388,0.001417426201163,3.639028206910869e-06,0.0019076237068433,0.9913522248758462,543,1287892,4.987443915431924,5.076180797792776,0.9029397977446068,0.8904893392062943
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2048-10-01,GARW,south,0.9296782938961424,0.0430619767183359,0.0032410295919553,0.056930041208095,-0.6393160008980432,6226,14156335,4.259459509025249,4.291344301329469,0.7668361462502803,0.7528093469127803
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2049-04-01,GARW,south,0.7529267711392277,0.3715015126232676,0.1475496776371423,0.3841219567235676,-65.18111918914308,6077,13774674,4.117974813423138,4.133819661417084,0.7904811742039589,0.7251755769404256
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2051-04-01,GARW,south,-0.9605229773150876,0.1181574125469304,0.0193708265252926,0.1391791166996422,-54.43243041934679,490,1137993,5.016247391778637,5.09972004330408,0.9188222771495612,0.8903266174447906
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2051-10-01,GARW,south,0.1405785764003196,0.1136312505549688,0.0231715281354732,0.1522219699500477,-35.289234875917344,3254,7260971,4.531599107872145,4.538095484856506,0.7911421158549795,0.7922762756317945
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2052-04-01,GARW,south,-0.1635274358058822,0.087232407995635,0.012733176126493,0.1128413759509033,-12.762112781729394,3428,7562908,4.491106173515324,4.475519763322235,0.8438870449658673,0.785118339043097
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2052-10-01,GARW,south,-0.6261147393598258,0.3041667193401441,0.0997415519720745,0.3158188594306466,-1675.5394350910522,496,1049785,3.2191174885229303,3.3295532873046736,0.6696234292485129,0.584087097124928
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2053-10-01,GARW,south,0.972226194469275,0.0122126784633971,0.0002354165895133,0.0153432913520337,0.4832960785675124,1650,3815890,3.465920071213379,3.423125233237143,0.7289173654763418,0.6005019616896187
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2054-04-01,GARW,south,0.1354584796914804,0.0475112942093391,0.0029681433814051,0.0544806697958569,-0.7480463578001184,2873,6639319,4.3570829019368045,4.362279870707021,0.8029617239301123,0.7652532236810595
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2054-10-01,GARW,south,-0.9152677010576262,0.3994456195023724,0.1716650913255213,0.4143248620654103,-2133.524966200756,1281,2963388,3.554016823964006,3.650663905912248,0.6772229255948566,0.6404179478110025
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2025-10-01,GARW,tropics,0.7417192999486893,0.0052632943348622,3.706606337600984e-05,0.0060881904845372,-1.481559543552124,913,1941996,4.949437921328345,4.9782057566548765,0.9364354341217528,0.9418783189080546
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2026-04-01,GARW,tropics,-0.2641650635493783,0.0307030754914719,0.0028105758912652,0.053014864814175,-44.77177246267722,1629,3542287,5.5730518383844,5.601695139403373,0.9776529730941118,0.9826777259965622
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2026-10-01,GARW,tropics,0.2019677180700877,0.2942198445391381,0.0947367045513589,0.3077932821738624,-8760.797576093664,968,2222729,5.199775656836072,5.305016184892802,0.9121709752123672,0.9306328015381174
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2027-10-01,GARW,tropics,0.6609991166206319,0.0019117531891091,7.371568227670719e-06,0.0027150632087799,0.2676660885948977,368,756611,5.531712109500517,5.5512568454355495,0.970400948526196,0.9738295850702916
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2028-04-01,GARW,tropics,0.9735460444072466,0.0011116817227383,1.997009801640735e-06,0.0014131559721562,0.930984639632854,988,2140043,5.412071225819873,5.435891625220126,0.9494129388995176,0.9535916339788546
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2028-10-01,GARW,tropics,0.2298877867030667,0.0389356465357831,0.0037450759711262,0.0611970258356256,-6.277342538194274,3229,6658846,5.451247317993932,5.441265142863683,0.9516974548155862,0.9545342836531344
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2029-04-01,GARW,tropics,0.8844785953205467,0.0054569055078685,5.514097443839619e-05,0.0074256968991735,0.7221054525715955,4165,8740934,5.643451968746627,5.652354256727171,0.9852532020151782,0.9868073939860972
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2029-10-01,GARW,tropics,0.9034966537206284,0.0042736832324568,3.088890308796536e-05,0.0055577786109168,0.8148506189225182,3457,7219087,5.641095286514029,5.657078704851356,0.984841764347478,0.9876322043447014
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2030-04-01,GARW,tropics,0.5851899573227001,0.0398039380984339,0.0027860229576056,0.0527827903544864,-18.62552729874493,2098,4388775,5.27476325122713,5.287886957498133,0.9208862610906098,0.9231774427463444
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2030-10-01,GARW,tropics,0.4395382575451063,0.0869629434943038,0.0213012259565203,0.1459493951906631,-20.393829803873917,4441,9450956,4.858860041943968,4.877947079893651,0.8523658317938387,0.8516087328006783
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2031-04-01,GARW,tropics,0.9822078112743556,0.0030481689928452,1.732544058496862e-05,0.0041623840025841,0.9645128878185444,4780,10164917,4.957294059424494,4.984574794920892,0.8696336255689872,0.8702241650283196
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2031-10-01,GARW,tropics,-0.5561510724584456,0.0024692651570953,8.681639691761855e-06,0.0029464622332149,-0.2572937302919496,701,1447070,3.961832219177283,4.022431420812964,0.7549327251621293,0.7056352877501658
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2034-10-01,GARW,tropics,0.5078198113353073,0.1794652966442473,0.0429910154739604,0.2073427487855808,-10004.307296145898,375,725395,5.034532311577003,5.115070698295979,0.9063735311491932,0.8973116024747645
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2035-04-01,GARW,tropics,0.956760382727867,0.0010832871012966,1.864929733352948e-06,0.0013656243016851,0.9153482493959496,1270,2514255,5.450300663713363,5.455497239695672,0.9515321846642149,0.9570309501447904
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2035-10-01,GARW,tropics,0.9619172034985464,0.0012563547745547,2.638579287916403e-06,0.0016243704281709,0.9153593802962708,1636,3288626,5.6701194609226855,5.656485940230923,0.989908904270054,0.9922894057154414
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.2_epitopeAcceptance_0.75,4,2036-04-01,GARW,tropics,0.9529299988347464,0.0013514146040585,3.001060598901863e-06,0.0017323569490442,0.8765550592805357,989,2104281,5.541803708356907,5.602458912257563,0.9721712678972216,0.9780964936051644
