strain	date	country
5418fdb2	8.069	1
16ab18f	8.1293	1
3985a241	8.1577	1
79ba0bb0	8.2705	1
5f705c4e	8.4347	1
559a1c05	8.575	1
654433cb	8.6828	1
1728f5ff	8.8986	1
48cf9cc4	8.9475	1
60994677	8.9621	1
70414689	8.9711	1
1008867a	9.091	1
5577b9d0	9.1448	1
9c7a993	9.1468	1
567c16ad	9.1816	1
36fa7427	9.1839	1
26d5c9e4	9.1809	1
dcd1b54	9.223	1
524f4032	9.2261	1
18e5e7c9	9.2208	1
7e02bd95	9.2482	1
c0032a2	9.2646	1
65135fb1	9.2746	1
6c844d8f	9.2926	1
3b665cf7	9.2759	1
2cddd9f9	9.3059	1
5adb783	9.3078	1
42dcc40d	9.3062	1
43884f14	9.3058	1
46ed5c8e	9.2968	1
35f9f4d1	9.3318	1
23f44474	9.3232	1
6aaa2816	9.3333	1
d435b9e	9.3062	1
43e67e84	9.3484	1
5eabe060	9.3441	1
4afd0085	9.3372	1
2836036f	9.3455	1
458e03e	9.3497	1
28d958	9.3488	1
259ab2e4	9.3466	1
45b329ae	9.3582	1
574a5fee	9.3504	1
14e4f97c	9.354	1
349fbc6f	9.3679	1
e3fb961	9.3519	1
6a159eed	9.3626	1
34e70618	9.3701	1
37bd5a6a	9.3699	1
de1042	9.3664	1
3735bd0a	9.3615	1
3c2c0a53	9.3191	1
2542b796	9.3851	1
776e0cf3	9.3707	1
6027e769	9.3863	1
5356c960	9.387	1
7bf8b0a7	9.3891	1
2ed867d3	9.3536	1
2b7c8709	9.3965	1
4f456113	9.3983	1
6c1cbb8d	9.3987	1
2befce27	9.3895	1
af5c936	9.3935	1
78e014b	9.4052	1
25546ff5	9.4067	1
61690c42	9.4119	1
72b68240	9.4149	1
5bad8eb3	9.4224	1
126b0c5f	9.4211	1
94c073d	9.4187	1
17b7cb42	9.4131	1
5b5a5b6f	9.4319	1
60a8581f	9.433	1
a35d2c7	9.4363	1
57072fa8	9.4362	1
207916af	9.4288	1
3bea902e	9.379	1
67d17d9b	9.4386	1
790d43b5	9.4189	1
178ac787	9.4234	1
6bcce1eb	9.441	1
1ce19161	9.4505	1
39f3fdd4	9.4415	1
21d2fc8	9.4618	1
27cbcc9e	9.4512	1
197766e5	9.4552	1
1adef68	9.4296	1
37edcdeb	9.4651	1
7e21e094	9.457	1
350046a9	9.471	1
5db88c4b	9.4623	1
67a0270b	9.4463	1
1deb7755	9.4742	1
7753ff0b	9.4706	1
78f67382	9.4865	1
75ab17d4	9.459	1
1cc02de3	9.4667	1
10d91d7d	9.4838	1
57a3ec3c	9.4873	1
7401d847	9.4843	1
40acfa0c	9.4813	1
37f4e3ce	9.4895	1
475cffc4	9.4945	1
7a88b597	9.5043	1
425e3ba0	9.5104	1
fac1097	9.5044	1
17c666b7	9.5194	1
7081d999	9.4999	1
577dd84a	9.5151	1
1c80786d	9.497	1
2352b254	9.5237	1
49c585ce	9.5147	1
7a789134	9.5192	1
7d09f826	9.511	1
2aaf9541	9.5099	1
5f138e45	9.529	1
67b5c1bb	9.5239	1
75e5d5e1	9.5384	1
394dba79	9.548	1
b37d935	9.532	1
51341b3b	9.5761	1
30310282	9.5502	1
630c5155	9.5479	1
68850c57	9.5644	1
29f293d6	9.581	1
99350af	9.5906	1
64376e68	9.5872	1
61803d01	9.5945	1
6ba83baa	9.5991	1
6b8e8fda	9.6247	1
70204858	9.6205	1
1fe7b63b	9.6146	1
32354360	9.6394	1
54f24dac	9.6775	1
6d8b1eb7	9.6925	1
71975a05	9.6812	1
333b369d	9.7195	1
2cff96e7	9.754	1
39b8dabb	9.8603	1
5890b797	10.2061	1
38be917e	10.2537	1
b782310	10.3723	1
f2e43e	10.5195	1
148e0621	10.5552	1
5d5b4e04	10.697	1
12404826	10.8052	1
29757d75	10.9385	1
7bbff814	11.0602	1
14b0534d	11.103	1
6262cd00	11.106	1
1ae1247c	11.1178	1
1f4ea63a	11.1202	1
670de6b7	11.131	1
1dbf2ae2	11.1342	1
7460c8ac	11.1408	1
4e07d225	11.1454	1
379d0dab	11.1564	1
236fd82f	11.1578	1
6dca5eb6	11.1683	1
2ff5aec5	11.2115	1
314af078	11.2238	1
41886f6a	11.242	1
32a63938	11.2527	1
1971aa0e	11.2199	1
5d032214	11.242	1
2c4b12d5	11.2696	1
b5f53	11.2792	1
628a1165	11.2716	1
6f53c3fd	11.2996	1
7eaa0982	11.2839	1
3dddf73f	11.2984	1
3471c2b3	11.3219	1
42a5e15	11.3275	1
243889fd	11.3272	1
e9829d2	11.329	1
3527c86a	11.3537	1
1e725828	11.368	1
6a8aa2ec	11.3845	1
218866dd	11.3521	1
6262b230	11.398	1
3abbceb	11.3959	1
39d20ad6	11.3807	1
679b56f8	11.3912	1
7a0b5ada	11.3987	1
36b8bae4	11.4014	1
614bf325	11.4135	1
79d4bd8c	11.4117	1
48222daf	11.4027	1
37d83805	11.4182	1
7eefa4e9	11.4173	1
1f382c60	11.4187	1
47fc8492	11.4055	1
18917d2d	11.4149	1
728619a0	11.3741	1
6608609a	11.4262	1
33b93d91	11.4287	1
202ae950	11.452	1
15b8789e	11.4646	1
374fbd18	11.4845	1
78141f5c	11.4954	1
2110f32b	11.5031	1
5ea523ad	11.522	1
6e5a1155	11.4975	1
389df995	11.5338	1
7f439b3a	11.5327	1
1df3befa	11.5406	1
492a6118	11.5427	1
7a80a7e3	11.5725	1
d71b664	11.5771	1
3d8f2056	11.5826	1
285d7999	11.5828	1
153ec0b3	11.5622	1
5086a58b	11.5905	1
1430eb8a	11.5917	1
1bb59938	11.5892	1
65a7da9e	11.5989	1
a03071a	11.6122	1
5ee8ae88	11.6296	1
34ea19f0	11.6336	1
27296164	11.6518	1
419c8aad	11.6563	1
7ee51a4b	11.6572	1
6e120959	11.6598	1
3dd5a877	11.6941	1
53837418	11.7176	1
3732c087	11.7303	1
1d98b547	11.7222	1
38e03a4e	11.7341	1
41106ede	11.7458	1
6152a585	11.775	1
60b0690b	11.7795	1
40a10752	11.8385	1
66f77ced	11.8357	1
5a58af47	11.8918	1
4fd32dc4	11.915	1
45ee38c5	11.9291	1
153cbd8b	11.9188	1
17b84ea6	11.919	1
78e91c7b	11.9622	1
116e876	11.9572	1
697cf9d4	11.9749	1
55d16f67	11.9645	1
527cd0e0	12.0108	1
63018c8e	12.0598	1
58c25d8b	12.1179	1
455a0a0b	12.1616	1
246c9f1a	12.2526	1
79eb602a	12.2847	1
12ca100c	12.3206	1
7f26d3a1	12.3292	1
fc30d68	12.3405	1
246555fc	12.3851	1
38c08881	12.3367	1
3bbc3905	12.4707	1
37557504	12.6033	1
539474af	12.6731	1
3303792f	12.6688	1
79f6b658	12.6865	1
1aacfda1	12.7072	1
33212af7	12.7145	1
624f36c3	12.7308	1
36b8582	12.6959	1
3837153	12.7431	1
6be9f457	12.7397	1
1cb1f3d8	12.7505	1
3b0b3ed0	12.7362	1
60be0d90	12.7933	1
2bea2f14	12.8063	1
5a7a5f95	12.8258	1
397d8ec8	12.8319	1
e2252d9	12.8422	1
3eabb405	12.8813	1
134d1e2c	12.8907	1
4b812401	12.8872	1
2698060d	12.8963	1
ed00c71	12.8999	1
31bc8e17	12.8996	1
3cec68d0	12.9031	1
3ee03db9	12.9207	1
38e972b8	12.934	1
284448e7	12.9056	1
9313ecc	12.9444	1
f87768f	12.9256	1
1f5fc716	12.9481	1
1572a597	12.9327	1
39759d7f	12.9383	1
2f42cdfd	12.9602	1
1567637d	12.9671	1
5ae2054f	12.9754	1
3700b299	12.9562	1
4e8539d3	12.9824	1
4ab3a63d	12.997	1
3274693c	13.0041	1
5ac2a8d3	13.0082	1
10a17a2	13.0065	1
49689349	12.9893	1
f84b4d8	13.0126	1
74e0aef4	13.0247	1
556d03db	13.0304	1
35fcb3ff	13.0356	1
7197bdf7	13.0327	1
46a82d2e	13.0198	1
601979ba	13.0441	1
61c58fcf	13.0505	1
21d10f1a	13.0404	1
60429793	13.0537	1
2afe4a00	13.0483	1
7b24d954	13.0472	1
2754593e	13.0685	1
2bfa88	13.0682	1
701f2d4b	13.0716	1
354b4008	13.0715	1
2f5df9b	13.0702	1
316acc19	13.068	1
345e043	13.0846	1
42d69eb0	13.0385	1
2aa3b199	13.0946	1
5173be93	13.0977	1
3c980ff0	13.092	1
3445e257	13.0965	1
438d4b75	13.0877	1
268d2eec	13.108	1
2cb66ab3	13.1051	1
94218d9	13.1076	1
4889f714	13.0982	1
1df7fd87	13.1213	1
13945812	13.0846	1
7a328c23	13.0862	1
72b0f22b	13.1202	1
2b1d8fce	13.1352	1
48bcb406	13.1334	1
18c9b50a	13.1252	1
268634cf	13.1263	1
6f34fb65	13.1472	1
29520c9e	13.1373	1
1bcf87f6	13.1498	1
6811dffc	13.157	1
244d77ec	13.1416	1
54a08ec9	13.1556	1
21e6dc7e	13.1576	1
737ff927	13.1656	1
c39d905	13.1697	1
5ca1e16b	13.1319	1
51e02562	13.169	1
e189340	13.1839	1
1660bda	13.1829	1
7eee1f23	13.1871	1
1a435593	13.1937	1
37a64149	13.1948	1
48ea8370	13.1911	1
3489366c	13.1876	1
2634de36	13.2019	1
6abd6587	13.2178	1
1745c5c8	13.2208	1
10e0c10d	13.2319	1
6b737d2f	13.2115	1
5128ddb	13.2416	1
6682c888	13.2443	1
63483714	13.2473	1
47965b3c	13.2321	1
75ee9592	13.2544	1
d3a5967	13.2591	1
13f26097	13.2356	1
4596e8bb	13.2668	1
3867f626	13.2507	1
5574e027	13.2739	1
624aaaac	13.2947	1
396aa04d	13.3051	1
61abf22f	13.3125	1
6691529a	13.3341	1
5c232e87	13.3273	1
40383e2d	13.3325	1
5e07d5d3	13.3458	1
7c48f616	13.3483	1
249020bf	13.3328	1
547586e2	13.3352	1
3744c4f1	13.3531	1
74db815f	13.3775	1
6b7ebaf6	13.3877	1
5ddce83d	13.3776	1
497283e5	13.367	1
54b88c9e	13.399	1
7e52087	13.3906	1
379bdc8d	13.4175	1
378089f1	13.4022	1
4f2a9def	13.4415	1
6f8c74c5	13.4685	1
1425b79e	13.4673	1
757f28c1	13.4318	1
42704718	13.4704	1
4ec37d2d	13.4188	1
3ccc7301	13.51	1
359989f6	13.5749	1
446f38fe	13.5536	1
518ee8ff	13.5905	1
ad69d46	13.6404	1
55cc58f6	13.627	1
7dbb063c	13.69	1
5ffe8e07	13.7552	1
6de69b76	13.8572	1
20d41a4e	13.9043	1
1c43b455	13.9965	1
38b74980	14.1367	1
28e7e006	14.5939	1
27fb7051	15.2707	1
29aeb66c	15.4915	1
691cfef6	15.9085	1
14fa8b40	16.0036	1
20fb2fa6	16.0336	1
5c81f4e7	16.1146	1
21459ef9	16.1299	1
7eedc5a4	16.1821	1
26022c3f	16.1882	1
4629e9db	16.2187	1
518fe9cb	16.2823	1
10b25731	16.2828	1
4a3f3ff7	16.2954	1
5f08d888	16.3058	1
7da81178	16.3944	1
7fb95d84	16.4378	1
758b2c64	16.4174	1
63f33d10	16.448	1
78e23398	16.4764	1
de09f6b	16.5005	1
741b59e0	16.4789	1
3e5aff51	16.5185	1
6cf0c47b	16.5469	1
1f32dc93	16.5538	1
7aa78750	16.5964	1
28bfe62b	16.5964	1
1c6972bb	16.5975	1
fe79f56	16.6135	1
58307f5f	16.6262	1
5855202d	16.6577	1
447d30e9	16.7054	1
111b3c8b	16.7252	1
2283db99	16.7387	1
2fc8bb31	16.742	1
3262afcd	16.8755	1
5355ca5f	16.8873	1
59dfbe95	16.8927	1
263b0490	16.9103	1
642032d9	16.9083	1
2d833db3	16.9235	1
4b3db97	16.9355	1
4b76a217	16.9684	1
46585410	16.9939	1
fad94cd	17.0439	1
27993d7f	17.0304	1
401e3927	17.0791	1
1d1f9bcd	17.0864	1
3e9a4447	17.0965	1
3413a7d5	17.1093	1
2f150758	17.0972	1
54b4fc0e	17.1765	1
39368f14	17.1592	1
54579560	17.1915	1
53011ff3	17.1844	1
73186f52	17.2307	1
285a6cea	17.2598	1
1c04cc9c	17.2767	1
5333384f	17.315	1
4919c4b3	17.3042	1
3a81506	17.3465	1
766c9385	17.3493	1
76cc0251	17.3438	1
53a9c113	17.3584	1
63a63315	17.3862	1
62605be6	17.4068	1
11bddc0d	17.4154	1
5092f303	17.411	1
70409d0a	17.4237	1
5b525da6	17.387	1
583b1698	17.4399	1
3e5532f3	17.4182	1
2259f03	17.4456	1
69bf9e5c	17.4679	1
432810c4	17.4676	1
39d4a4dc	17.4663	1
3e449df0	17.4708	1
7225a520	17.4701	1
638326	17.4825	1
4e24c89f	17.4834	1
77510bcc	17.495	1
285151e4	17.473	1
5db9e94a	17.4993	1
20dbf741	17.5049	1
2bf2646a	17.4572	1
20132080	17.5052	1
6c56bd45	17.4896	1
1e0283fb	17.5153	1
37e3c4	17.5187	1
6ef4e612	17.4954	1
34c47fbe	17.5125	1
4f2e20d7	17.5299	1
616eab52	17.5337	1
1d168c55	17.5182	1
250ad3d4	17.5393	1
39201eea	17.5417	1
164765d1	17.5112	1
593fc204	17.5453	1
6acae99e	17.5495	1
1723bcdf	17.5491	1
4f91940c	17.5538	1
69af3027	17.5543	1
3540106c	17.5784	1
2b05bb4	17.5793	1
ba33c2e	17.5801	1
273c7477	17.6013	1
23926e12	17.6012	1
1c3d225e	17.5794	1
75ff573b	17.6119	1
699b90c2	17.6291	1
71b43193	17.607	1
5cb74a3c	17.6385	1
8b21854	17.6432	1
7b03dcc1	17.6014	1
696cf492	17.6469	1
5de79c5	17.6402	1
4206b036	17.6455	1
7d5f25ea	17.6504	1
513e0326	17.6694	1
592e2ff6	17.64	1
68bcee23	17.6938	1
6495bca3	17.6783	1
66b5ec80	17.6862	1
31e1f8e2	17.7138	1
25bf3b61	17.7146	1
63fe556a	17.7127	1
2582bb5e	17.7118	1
171010ca	17.7268	1
7353d041	17.7408	1
1ece79aa	17.7666	1
736e2e99	17.7641	1
554c2087	17.7477	1
511a0173	17.7729	1
6d6513ba	17.7691	1
2bde2684	17.7621	1
35b5892f	17.785	1
23b1cd6b	17.8095	1
55b8e436	17.8269	1
7edc7afb	17.8264	1
59fd065f	17.8372	1
184d7e3b	17.8484	1
20270db5	17.8222	1
f1bc564	17.8479	1
718823f6	17.8959	1
6b5d867a	17.941	1
64eecdb7	17.9522	1
ee50ce1	17.9798	1
1def8f5b	18.0619	1
378dbbd1	18.0836	1
3c25b056	18.3237	1
4edf6b37	18.3519	1
6547906a	18.5422	1
3cefbdbe	18.5455	1
62570186	18.6991	1
3fcb79d1	18.7104	1
4471c16b	18.719	1
74e1e276	18.6552	1
46ff958e	18.7227	1
3ff61064	18.756	1
170b8560	18.7655	1
3ccaa97c	18.7764	1
b2735c2	18.7669	1
51394bb	18.765	1
81f5686	18.7795	1
39d18846	18.7858	1
3f52382	18.7858	1
191684ed	18.818	1
1ba801c2	18.8312	1
69064f03	18.7775	1
1449411b	18.8392	1
1e527295	18.8241	1
7970a8cf	18.8299	1
2ca99992	18.857	1
695f5b88	18.863	1
6653d475	18.8728	1
494d8118	18.8567	1
72083c5b	18.8736	1
a359377	18.8741	1
b12c4e1	18.8622	1
411d5963	18.9054	1
4a5c39d5	18.9168	1
7107d058	18.9292	1
1e01afee	18.9393	1
31c5b480	18.9585	1
2d384520	18.9469	1
3298af41	18.9627	1
2dea4002	18.9645	1
b5fe027	18.9535	1
4225071a	18.9585	1
5efe67ab	18.9452	1
617ad8ed	18.974	1
169b518e	18.9715	1
7917706a	18.9974	1
740315ab	19.0138	1
5e508bda	18.9989	1
525d77cd	19.0192	1
1eca32	19.0104	1
42a03cda	19.0273	1
35a01e2	19.0112	1
16d8b536	19.0361	1
1cc2d144	19.025	1
53639c5	19.0417	1
29641b80	18.9981	1
76c561ca	19.0436	1
4a3c507d	19.0585	1
22ee517d	19.0419	1
39f786e3	19.0627	1
544e913e	19.0524	1
aeaa6f2	19.0745	1
71d1750a	19.0665	1
7349d301	19.0469	1
73bef980	19.0857	1
1cf9d0bd	19.0938	1
4d0482f3	19.1111	1
35e76144	19.0765	1
1845993f	19.0723	1
52d26717	19.1116	1
17d9ac8b	19.1309	1
178d6bb	19.1479	1
211279d9	19.1325	1
3fd43656	19.1533	1
7a3187b5	19.1583	1
41d6619c	19.1534	1
408990a5	19.1739	1
6513a09e	19.1683	1
25916b8f	19.1815	1
4416f028	19.1844	1
37a97314	19.191	1
3749f966	19.1612	1
7e81b338	19.1912	1
4b402104	19.2168	1
7b736f48	19.2252	1
473f7046	19.2616	1
c181319	19.2658	1
5db83124	19.2687	1
7a640dba	19.2905	1
688f13cf	19.292	1
5e6ee672	19.2753	1
4a7de869	19.2624	1
591ca7e2	19.2948	1
2e0e8f77	19.312	1
31e2ff21	19.3209	1
554a2f59	19.3245	1
26283765	19.3356	1
ff86909	19.3786	1
133f455f	19.3813	1
4e8153e	19.4263	1
e6eb04d	19.4924	1
57db515d	19.7143	1
238ccca5	19.7219	1
2c00007e	19.7822	1
1054ccf5	20.0097	1
335a68a0	20.5829	1
7ab6f77b	20.7067	1
4983b0a5	20.6925	1
733612ca	20.7415	1
53698120	20.7438	1
7689bc1b	20.774	1
3d43d150	20.8406	1
17cc4be1	20.8352	1
2c9c1b2d	20.8396	1
1b6d48a3	20.9071	1
16abb7f6	20.9105	1
65338b3d	20.9173	1
3abeacc3	20.9104	1
2306f46	20.943	1
57de0ff4	20.9518	1
19a0f232	20.941	1
6bb9222a	20.9736	1
75206b47	20.9987	1
3dda71b6	21.0037	1
44a4ed84	21.0185	1
3804dad8	21.0567	1
2dc68482	21.056	1
7d1ea1c3	21.069	1
3de02657	21.0805	1
35df80db	21.0811	1
6b4c74f8	21.0994	1
3b9fd45c	21.1325	1
1f10f860	21.1373	1
1a77f3fc	21.1338	1
62463a80	21.1588	1
25edf901	21.1621	1
17cc23f4	21.1744	1
4c1675fd	21.1727	1
7b2e8df4	21.1815	1
37a13bef	21.1619	1
1c832db9	21.1892	1
2bda23cf	21.2093	1
54c6e238	21.2069	1
e62e2f1	21.2159	1
43872925	21.2211	1
d3131b6	21.2133	1
6bf2b8b7	21.2294	1
1e8fed15	21.2538	1
3a0ad3a6	21.2441	1
2d8db2d8	21.2682	1
6f5d4136	21.2687	1
246b7d60	21.2842	1
2163efa	21.2841	1
418ae039	21.2955	1
4967a80a	21.3026	1
75f19839	21.3198	1
763f2e21	21.3335	1
1bd9873e	21.3139	1
660d4ba1	21.3496	1
19adf0e6	21.3624	1
191a2076	21.3608	1
3d2a0072	21.36	1
6b30f656	21.3832	1
56e85228	21.3838	1
c94daea	21.3826	1
52866f3f	21.385	1
d5f5566	21.3968	1
5f91d506	21.4148	1
45046482	21.4148	1
f61fa5	21.4381	1
752626db	21.4425	1
20371ea7	21.4341	1
4cd249dc	21.4708	1
6a5e5b07	21.48	1
5f29c727	21.4681	1
4b398d0e	21.4705	1
4f18320a	21.4998	1
4d96caeb	21.4598	1
23159f0	21.5342	1
1e0eefa6	21.5564	1
67cdc04	21.5568	1
4d65d71b	21.5789	1
413fdf69	21.6165	1
2f768cc8	21.6768	1
6ccfab29	21.7058	1
2fe6f80e	21.7226	1
5191f17b	21.7134	1
33f0611b	21.7177	1
2ce3169d	21.7419	1
6f5fc69d	21.7503	1
3a1b8b00	21.7728	1
7595a963	21.7903	1
41c1ac6d	21.7784	1
14bd41dd	21.8319	1
7171457b	21.8377	1
276e4349	21.9313	1
1423950f	21.9122	1
798768ff	21.9541	1
1f75f997	22.0786	1
c5b2e17	22.1685	1
7b13bac7	22.21	1
1df871f4	22.6906	1
4b030cfd	22.6952	1
5dc24147	22.7884	1
259bfc84	22.8041	1
7fba1aae	22.8052	1
65b034a	22.8506	1
7daa3058	22.9216	1
7c2badc3	22.9289	1
1cdea4ad	23.0238	1
43fc536c	23.0407	1
355cd197	23.0672	1
307be5d1	23.0603	1
10937676	23.0763	1
1091cf44	23.09	1
22bf6cbe	23.0998	1
56ca458	23.167	1
485fc744	23.1661	1
63055b15	23.1753	1
4c1f6d20	23.1577	1
20333a44	23.17	1
1f8dd7a2	23.1998	1
5954c6af	23.2081	1
11e60f97	23.2174	1
25231d06	23.2216	1
39b40572	23.2605	1
1678f5a3	23.2588	1
86da217	23.2527	1
715c8022	23.2388	1
4f659101	23.2783	1
2ef615bb	23.295	1
ef8b1be	23.3013	1
19b5f8e9	23.3066	1
387092e0	23.3402	1
2defd0ff	23.3658	1
683322	23.383	1
d8dc5c3	23.4008	1
328f655a	23.3902	1
6a729455	23.4119	1
568fa979	23.4026	1
1fd19bc6	23.4125	1
2392e901	23.3696	1
59166667	23.4112	1
31b160de	23.4306	1
74c78ee1	23.4366	1
68cee937	23.4456	1
44ad6fba	23.4456	1
1d4a1e31	23.4576	1
4c699cc7	23.4407	1
715cc9a1	23.4777	1
47065256	23.5127	1
72c1ac04	23.548	1
3ceb164a	23.5564	1
518f0705	23.558	1
27ac5790	23.5537	1
4163e618	23.5842	1
2374fd12	23.5776	1
49868a95	23.5725	1
7216e394	23.5891	1
631e9eeb	23.6156	1
6e64b182	23.6049	1
10b5aec0	23.6178	1
4ebb5479	23.6444	1
10a18025	23.646	1
61f191f1	23.6429	1
1bd54b71	23.619	1
31ab3b1a	23.6567	1
76d584b	23.6707	1
287f5c10	23.7461	1
3b78591	23.7543	1
58321619	23.7757	1
3bbba543	23.7748	1
6247c357	23.7836	1
7e95c727	23.8311	1
51434448	23.8052	1
4d77cb9	23.7618	1
1ea77c98	23.8407	1
1ce25354	23.8429	1
7d132deb	23.8528	1
526fc79c	23.8645	1
66a2d913	23.8703	1
7996bd07	23.8769	1
33b97708	23.8583	1
95d28e5	23.9065	1
9f91892	23.891	1
42d4fd0d	23.9204	1
31f04d56	23.9248	1
79afacc8	23.9253	1
2215a94a	23.9511	1
6cdcbdc2	23.9224	1
1da4af0a	23.9721	1
4f4ad916	23.9612	1
76c469d2	23.973	1
280eb61a	23.9819	1
14420650	23.967	1
d7a6baa	24.0005	1
4d707ea9	24.0128	1
7428e10f	24.0398	1
2d352593	24.0452	1
2b704371	24.0222	1
22a18c2	24.0642	1
72fa1b1a	24.0512	1
5d2c5d03	24.0847	1
4110fa8d	24.0904	1
162afdc9	24.106	1
406160a9	24.1007	1
6efb2e4c	24.1329	1
7e4fc88b	24.1268	1
32fe1b4f	24.1133	1
2fe71937	24.1636	1
7975ddf1	24.1039	1
298297da	24.1885	1
759dccd	24.1892	1
1e7e5e4e	24.2087	1
649f280f	24.2075	1
27b93c55	24.1962	1
4373e343	24.2341	1
63308e9	24.1896	1
1f452446	24.2379	1
6e064b2b	24.2265	1
14354ecb	24.2552	1
60b592f2	24.2528	1
513b78e5	24.2607	1
1fb6c0e9	24.2663	1
1680ac99	24.2982	1
1e74c846	24.3219	1
3ff422c7	24.3064	1
618c47f1	24.3291	1
5a629e51	24.3432	1
6185dd52	24.3468	1
b067300	24.3745	1
5f0f8a0c	24.4259	1
4ec35e11	24.4832	1
5feba82c	24.5269	1
2c4d98aa	24.5211	1
6678b385	24.5849	1
73fbf6cc	24.5853	1
7d9af910	24.5791	1
2b1cdbf7	24.6415	1
2748aeb1	24.6821	1
3a26f8e3	24.749	1
ef18347	24.803	1
3280dc5c	24.8218	1
12c5c903	24.8074	1
5268bd46	24.8668	1
5c9837d6	24.9665	1
18b051e1	25.0369	1
2fde1061	25.0664	1
300bac0	25.0712	1
34c0381e	25.0802	1
757477fb	25.0858	1
232fd543	25.107	1
5276bdc0	25.1276	1
4b1ef365	25.133	1
4a22cec9	25.1519	1
5957e941	25.206	1
49dd42e5	25.2109	1
701406a1	25.2387	1
a3a611d	25.2449	1
2dc0e667	25.2612	1
27762355	25.269	1
7cb8356d	25.2623	1
438da3a5	25.3535	1
1d72a217	25.3372	1
13874a0d	25.3645	1
3cf337f4	25.3772	1
5c15d30c	25.3798	1
76547d40	25.3836	1
73905f17	25.369	1
11be549d	25.3936	1
65f407a	25.4283	1
2e95a294	25.4149	1
206cd08a	25.4364	1
37df6c77	25.4695	1
b6bbe1	25.487	1
5b170bec	25.5033	1
448b6bb8	25.5248	1
2f083414	25.5423	1
3d106e3f	25.532	1
3b21ec00	25.5757	1
3d5678a5	25.5928	1
22ff6a48	25.6039	1
187435bf	25.6302	1
1ed2e1dc	25.6366	1
5fb78031	25.6477	1
695b01e7	25.6699	1
781f11f8	25.6883	1
57d6e67d	25.7053	1
5425f6b2	25.7643	1
74070308	25.7581	1
58d508fc	25.7636	1
47bb071f	25.787	1
4013598	25.7909	1
68e0b69b	25.8042	1
3a8df31e	25.8009	1
2f1fb968	25.8235	1
77342d85	25.8369	1
7eafba22	25.8799	1
185955cd	25.9022	1
90c2c1f	25.884	1
3440cd81	25.8972	1
5570c093	25.8879	1
77793984	25.9682	1
134dcfc	25.9709	1
77d1be72	25.9667	1
33fb0037	26.0674	1
48610d00	26.0667	1
35b5df97	26.1099	1
bfe4cce	26.1271	1
7689d7d8	26.183	1
16f0dc11	26.2109	1
6d808122	26.3086	1
37b71f23	26.3148	1
3c22282e	26.3142	1
17d56547	26.3367	1
1c212306	26.3527	1
1626b455	26.3597	1
6932934b	26.3639	1
42288f09	26.3899	1
6f0c27ce	26.4002	1
51873bfa	26.3821	1
43e22df	26.4195	1
68a369fb	26.4806	1
11c082f4	26.5187	1
1af5c66b	26.5146	1
738a32ac	26.5458	1
7fc8154f	26.5578	1
741c2b62	26.5712	1
138bcfb4	26.5801	1
20c1907c	26.597	1
1e128b48	26.6258	1
682058fa	26.6298	1
7c9507c	26.6437	1
2f6450da	26.63	1
e34d06c	26.6504	1
3df9c2c8	26.6502	1
cc6625d	26.6667	1
58d9e22b	26.6633	1
6481c985	26.6673	1
1fa3946f	26.6667	1
7694303a	26.673	1
2586566a	26.6799	1
31679b03	26.7063	1
116ea145	26.7092	1
326072bc	26.7162	1
2d49eb63	26.7281	1
33767578	26.7474	1
3d415736	26.7407	1
4f2eb3f1	26.7494	1
2429dece	26.7483	1
239846bc	26.7606	1
3f7b2ca8	26.7655	1
505bda5	26.7754	1
62d8363	26.7909	1
4ab2cef0	26.8227	1
28ef17ef	26.825	1
2d11ac89	26.8169	1
45ba2393	26.8294	1
3b2796e1	26.8266	1
4da8e0fc	26.845	1
5f22ceec	26.8551	1
5c6c0bf	26.8612	1
38f437e1	26.8693	1
fa16563	26.8881	1
5e7a08c0	26.8644	1
25f2317f	26.8868	1
394defa8	26.9053	1
1989e09b	26.9028	1
45796654	26.9017	1
1cc86499	26.8979	1
3c0d1959	26.9299	1
72d212ae	26.9118	1
30c837ae	26.9337	1
2a0ca67e	26.9331	1
7dc72d9d	26.9244	1
4af7aa91	26.9299	1
3bb3317a	26.9424	1
1693605d	26.9472	1
39dde6d0	26.9527	1
52218291	26.9696	1
1d085e36	26.9852	1
697071c2	26.9887	1
1c537847	26.9966	1
5d8cb40a	26.9428	1
2fc9f0af	26.9967	1
761baf22	26.9787	1
147ec8	27.0162	1
4a136786	27.0141	1
1ca5f56c	27.012	1
35aadb4c	27.0249	1
1fb2d5ce	27.0468	1
344e0697	27.0439	1
405da543	27.0624	1
1f4062a4	27.048	1
72603989	27.069	1
31d4fc56	27.0779	1
7d172688	27.0906	1
48ba2b9c	27.1041	1
da26cbe	27.0945	1
14c82a55	27.1341	1
4574273e	27.1339	1
34859b92	27.1323	1
2ad775df	27.139	1
69aed965	27.1516	1
4a92870e	27.1502	1
105e95d5	27.2005	1
6ec2f280	27.2151	1
41ac7101	27.2294	1
3dd2f445	27.2535	1
13af7b39	27.2555	1
76f42109	27.2637	1
6a51d59d	27.2427	1
24cb2b72	27.263	1
466c07a6	27.2684	1
7af33713	27.2708	1
6da3fc1c	27.263	1
4c205b0f	27.3116	1
5e9e2077	27.3055	1
65850835	27.3255	1
13066b8f	27.3387	1
2d22bb06	27.3635	1
6c6df450	27.3813	1
