strain	date	country
3e848849	22.9921	tropics
3ab46333	22.9918	tropics
e67dbc	22.9724	tropics
3153a0d8	22.9967	tropics
6b83da48	22.9913	tropics
300bea30	22.9844	tropics
55ac8af0	23.0134	tropics
20430e92	23.0075	tropics
3398fe89	23.0179	tropics
5606fa9f	22.9852	tropics
5e9afc32	23.0168	tropics
52c44d98	23.0355	tropics
1c08501c	23.0561	tropics
3fef373	23.0575	tropics
21bdb8ac	23.0622	tropics
6e1c85e3	23.0576	tropics
3e9e727d	23.0592	tropics
5ad310db	23.0436	tropics
16017ff2	23.0633	tropics
75caed62	23.0683	tropics
67bff724	23.0584	tropics
244ba536	23.0789	tropics
6b71152d	23.0838	tropics
314efd87	23.0847	tropics
2d6df46c	23.0781	tropics
426b2e99	23.0892	tropics
71ec3af1	23.0963	tropics
25b0fb03	23.079	tropics
73c90037	23.0852	tropics
1c6b81fb	23.0867	tropics
4a665872	23.0869	tropics
38cfc9de	23.1049	tropics
1ace0a99	23.1088	tropics
164636b9	23.1088	tropics
5c2dce8f	23.0975	tropics
179fff78	23.1194	tropics
4bf28bdd	23.1163	tropics
6a424f13	23.1252	tropics
a8f74a0	23.1248	tropics
44b98978	23.1295	tropics
732c411a	23.1241	tropics
3d303e87	23.1162	tropics
3d972840	23.1359	tropics
5eb22e79	23.1186	tropics
1ec5767c	23.1222	tropics
2c512307	23.1321	tropics
5a6795b5	23.1303	tropics
77a41815	23.0942	tropics
24ea6df0	23.1129	tropics
56f68fdb	23.1391	tropics
78b8c283	23.1633	tropics
51df748b	23.1628	tropics
23a2e874	23.1468	tropics
3af1706f	23.1645	tropics
cabaa2c	23.1701	tropics
470522a8	23.1401	tropics
2cd65023	23.1767	tropics
3cabf220	23.1658	tropics
7ad8a8be	23.1701	tropics
46db830f	23.1818	tropics
2c94e627	23.1647	tropics
fb07d2f	23.1815	tropics
1a6b75e9	23.1833	tropics
75eb11a5	23.1874	tropics
e1c6065	23.1866	tropics
47e7f801	23.2032	tropics
4579f899	23.1992	tropics
5210faf8	23.1858	tropics
355ec0d9	23.2052	tropics
50e9052b	23.1929	tropics
34aa3fb5	23.1863	tropics
6048b565	23.225	tropics
1863998f	23.2274	tropics
253f13e1	23.2334	tropics
3fa774d	23.2367	tropics
4294fd8a	23.233	tropics
2dc1c627	23.2417	tropics
10151122	23.2216	tropics
6e0daee6	23.2479	tropics
2f605d73	23.2583	tropics
16a7dd4f	23.2473	tropics
ff267b6	23.2571	tropics
747d2635	23.2634	tropics
399c4edf	23.2615	tropics
726cc358	23.2719	tropics
4a36bf0c	23.2694	tropics
4aaa1c23	23.2731	tropics
2d0f46c8	23.2698	tropics
d390066	23.2899	tropics
39cc522a	23.299	tropics
55d043ed	23.2882	tropics
7530ed02	23.3053	tropics
7ab302d8	23.2913	tropics
15fe39cf	23.3183	tropics
407e22dc	23.3082	tropics
2f5866b6	23.3185	tropics
5a4e9cff	23.3314	tropics
43e1ffa1	23.3081	tropics
42501305	23.3268	tropics
6176689f	23.3692	tropics
60dd2fc	23.3458	tropics
59d2f9b6	23.3619	tropics
520e12dd	23.3515	tropics
55e6e990	23.3594	tropics
38840d73	23.3977	tropics
7ddad93d	23.4143	tropics
762a7424	23.4251	tropics
23ef3bbe	23.4323	tropics
12b3d83f	23.4293	tropics
21a9d676	23.4445	tropics
6346fb6a	23.4625	tropics
4abf3576	23.4469	tropics
534ad1f9	23.4911	tropics
609b3e45	23.5399	tropics
52a8f54e	23.5323	tropics
5cd2fe88	23.5702	tropics
1703fe9e	23.5705	tropics
7600080a	23.5956	tropics
72bb47d0	23.6052	tropics
3f3bdf57	23.5896	tropics
2ea6740c	23.6243	tropics
11bfaa1f	23.6414	tropics
d789cfc	23.6616	tropics
41ca01a4	23.6627	tropics
30788c47	23.6969	tropics
abe1a37	23.7134	tropics
4c5947cb	23.7257	tropics
4bae2d7	23.7809	tropics
4731f262	23.8898	tropics
7d889421	23.9335	tropics
3c04b600	24.0936	tropics
5138fde9	24.9055	tropics
5cf7d898	25.0753	tropics
4a348524	25.1278	tropics
2c3d01a9	25.2719	tropics
53833620	25.3155	tropics
477a71f4	25.3245	tropics
6441f060	25.3246	tropics
30f044f3	25.3527	tropics
11dab0ff	25.4202	tropics
6a28c927	25.4408	tropics
c6a7e81	25.4548	tropics
548ad114	25.4612	tropics
739ef31c	25.4628	tropics
207bcc40	25.4784	tropics
55e20382	25.5013	tropics
64f00fd9	25.53	tropics
5eaacdee	25.5222	tropics
6e26256f	25.5392	tropics
5680bff9	25.546	tropics
49e5c8f1	25.5636	tropics
1d945324	25.5675	tropics
634f5d8d	25.5518	tropics
61b7e43a	25.5814	tropics
6757564e	25.6288	tropics
79955020	25.6537	tropics
7c322c93	25.6245	tropics
73604f22	25.6793	tropics
46baa3f5	25.6908	tropics
7062b9d6	25.7008	tropics
6cc3dd6b	25.6973	tropics
457ab485	25.7038	tropics
6965f0f2	25.7049	tropics
31dbfe68	25.7292	tropics
539e0dc6	25.7277	tropics
6e19456f	25.7178	tropics
3561cb81	25.7275	tropics
2fb1cb24	25.7472	tropics
47ad69ba	25.7576	tropics
76da6bf4	25.7687	tropics
74eb37c	25.7821	tropics
3198c0e5	25.7902	tropics
5adf1f	25.801	tropics
594bdfaf	25.8057	tropics
ff7989a	25.8048	tropics
5a6bd5a2	25.8173	tropics
1f78061f	25.8214	tropics
92b2601	25.8279	tropics
2bb4ff80	25.8157	tropics
18458dbf	25.7976	tropics
584c92a1	25.8144	tropics
3fc94559	25.8448	tropics
45e09d7	25.8548	tropics
f5f6c48	25.8547	tropics
2605b6c8	25.8528	tropics
76fb1751	25.8886	tropics
f974a69	25.8899	tropics
49791a46	25.8942	tropics
25ee1e56	25.8812	tropics
2656eced	25.905	tropics
22701260	25.8963	tropics
1d58758f	25.8792	tropics
4b6e8750	25.9127	tropics
5fb758c3	25.9257	tropics
1dda0419	25.9284	tropics
112d2ca3	25.9223	tropics
47e9d519	25.9406	tropics
4fa9d11e	25.9488	tropics
587b94a3	25.9521	tropics
754a9586	25.9754	tropics
6372c130	25.9879	tropics
3e16d6cb	25.9942	tropics
e7a3bf0	26.019	tropics
34aa429	25.9972	tropics
5fc0f9e4	25.9998	tropics
21a1c162	26.0294	tropics
4448f365	26.036	tropics
7c848ce3	26.0475	tropics
69c3b9c9	26.0122	tropics
2b268090	26.0521	tropics
318362d6	26.0277	tropics
3c862081	26.072	tropics
4f9fa73e	26.0755	tropics
79a9ef09	26.0749	tropics
62906f80	26.0526	tropics
2bc220a3	26.0995	tropics
54bd8442	26.115	tropics
41184877	26.0968	tropics
4c5c9efd	26.0815	tropics
6a2e676d	26.1199	tropics
2047603c	26.1274	tropics
48a11efe	26.0881	tropics
486005b9	26.1426	tropics
67c766ae	26.1408	tropics
67dd5afd	26.1479	tropics
3785c35c	26.1585	tropics
8de4211	26.1771	tropics
4e6458ac	26.1934	tropics
11d3d70e	26.1738	tropics
2a5ecddf	26.1875	tropics
f5d4a13	26.2086	tropics
38ebae42	26.2156	tropics
76d4172a	26.205	tropics
643b6aa6	26.2193	tropics
746ebbc8	26.2094	tropics
5aef255b	26.231	tropics
2ba5f6ad	26.2485	tropics
67740dcb	26.2541	tropics
b5740e5	26.2581	tropics
2e204fb1	26.2323	tropics
1f652feb	26.2986	tropics
61015773	26.2872	tropics
44b066df	26.3379	tropics
6441b5c4	26.3432	tropics
2cc313bb	26.3414	tropics
5797a41f	26.3436	tropics
58539a8a	26.3535	tropics
6b08a99e	26.3706	tropics
6770be1b	26.3679	tropics
1d62b4bb	26.3486	tropics
762f815c	26.3646	tropics
1d9a98c3	26.383	tropics
70e6be48	26.3924	tropics
125e379b	26.41	tropics
5e80f6c5	26.4082	tropics
1e95e63d	26.4275	tropics
769625de	26.4416	tropics
6214f5a4	26.4211	tropics
59fb9eb3	26.4441	tropics
6f8b0561	26.4532	tropics
55090c69	26.4515	tropics
98dc3cc	26.4696	tropics
1df0906c	26.4835	tropics
3f03f9db	26.4534	tropics
23f02dd6	26.482	tropics
488e8a9	26.4834	tropics
4ad7ca6f	26.4595	tropics
4c6fa9ed	26.4902	tropics
6dbbecbe	26.5158	tropics
1bdb3303	26.5525	tropics
6fd1b4cc	26.5644	tropics
39b028a4	26.543	tropics
2b759d7b	26.5561	tropics
5e6bf836	26.551	tropics
77cc1201	26.5831	tropics
7b3a30de	26.5878	tropics
5b99b2ac	26.5974	tropics
661ca909	26.5931	tropics
60328c3e	26.5885	tropics
5d34333f	26.6059	tropics
3a6999cd	26.6338	tropics
45ab5972	26.6176	tropics
618a4a37	26.6129	tropics
683991e5	26.6372	tropics
5d3c0228	26.6182	tropics
1aef55e1	26.6489	tropics
6cbf111c	26.6492	tropics
45fcdf7e	26.6691	tropics
96c633f	26.6914	tropics
79d21f94	26.6778	tropics
14ae6ee1	26.685	tropics
536ffb84	26.7065	tropics
6ec08aaa	26.7238	tropics
6ab04419	26.7171	tropics
38131dd3	26.7338	tropics
2a12f825	26.7436	tropics
69e933e2	26.7599	tropics
50e6a006	26.7464	tropics
37383ce4	26.7554	tropics
299abd30	26.7655	tropics
626af431	26.7577	tropics
3736d2c4	26.7717	tropics
4cf22b84	26.7989	tropics
29337281	26.8038	tropics
1b7b19d4	26.8156	tropics
6b111dd4	26.8153	tropics
518c584e	26.8188	tropics
17ae17c6	26.8158	tropics
20c3db	26.8144	tropics
4add6c9c	26.8185	tropics
1142aad7	26.8312	tropics
34ecf10b	26.8711	tropics
758484fa	26.8447	tropics
57c41371	26.8498	tropics
2460c71a	26.8901	tropics
559549fb	26.8887	tropics
348d0bcf	26.8741	tropics
d05a2b2	26.9075	tropics
6f0a43b1	26.9198	tropics
6688c034	26.9104	tropics
712656d0	26.9151	tropics
7b2bdb7c	26.922	tropics
61f92101	26.911	tropics
5a39d149	26.9108	tropics
1ec3b378	26.9107	tropics
5e2a8b15	26.9271	tropics
1f99ffa5	26.9267	tropics
d942971	26.9331	tropics
33944d04	26.9115	tropics
70fceab7	26.9166	tropics
2e427633	26.9211	tropics
2ebc689e	26.9268	tropics
539294cb	26.9367	tropics
10280d80	26.9536	tropics
105e47cd	26.9576	tropics
738d2f12	26.9676	tropics
7c2892b6	26.9707	tropics
22aad58f	26.9689	tropics
1ca00f00	26.9756	tropics
6bdafcd0	26.9672	tropics
334ec3c3	26.987	tropics
60ff8b06	26.9698	tropics
702715b8	26.9899	tropics
1e7f4f13	26.9926	tropics
29e23956	27.0003	tropics
16f62c1f	26.9662	tropics
7814450d	26.9838	tropics
6e661667	26.9932	tropics
24a1ce77	26.9943	tropics
72b4ef53	27.0018	tropics
430acd3e	27.0101	tropics
1323eee4	27.0248	tropics
306d364	27.0316	tropics
6b3ecf72	27.0417	tropics
10516ab6	27.0393	tropics
10646837	27.0361	tropics
1306ab4d	27.0254	tropics
456aacec	27.0453	tropics
f5466d1	27.0558	tropics
2dfeca5e	27.0586	tropics
740149	27.0591	tropics
6f53af37	27.0735	tropics
3c2a1f1f	27.0747	tropics
1697fe41	27.0751	tropics
71dcd741	27.0769	tropics
4e57e999	27.0789	tropics
13345919	27.0764	tropics
7f948ae0	27.0808	tropics
2f5389c9	27.0549	tropics
26809332	27.0799	tropics
3f909123	27.0796	tropics
25b37c3c	27.0862	tropics
58ee5d06	27.0757	tropics
3489810	27.0589	tropics
5d446dcd	27.1053	tropics
26316bf1	27.0831	tropics
15f11353	27.0964	tropics
646d0014	27.1057	tropics
1f4b44e1	27.1151	tropics
5a2c5bd3	27.1162	tropics
40b61769	27.1145	tropics
5c1de4f0	27.1046	tropics
3e735567	27.1149	tropics
ead5193	27.1239	tropics
59129242	27.125	tropics
3c3bc63f	27.1205	tropics
5fb356dd	27.109	tropics
749827e	27.1218	tropics
11f938f6	27.1265	tropics
773c62e9	27.1345	tropics
4276341b	27.0826	tropics
335354b1	27.1455	tropics
298ac38d	27.1524	tropics
3e01b38	27.1415	tropics
314f0852	27.1521	tropics
60513c09	27.1544	tropics
da81dbe	27.1549	tropics
24a25fff	27.1591	tropics
f5dd7b8	27.1563	tropics
167259b7	27.1545	tropics
1ad23c9f	27.1615	tropics
36dcb0e	27.1466	tropics
65115ad6	27.1699	tropics
58a897ac	27.1692	tropics
631448c0	27.1739	tropics
58dd9b89	27.1545	tropics
37fd47f7	27.1805	tropics
69701a6c	27.1802	tropics
4d12fece	27.1782	tropics
7fbdfc82	27.1949	tropics
233109ff	27.1405	tropics
15e89d2b	27.1844	tropics
5aad0ab1	27.1978	tropics
37806054	27.2027	tropics
6ec9bde6	27.1925	tropics
3f3262d8	27.1788	tropics
468eb304	27.1866	tropics
7401fb87	27.2118	tropics
5318ee91	27.1909	tropics
7d7dc48e	27.2074	tropics
d8ade30	27.2169	tropics
5472ed12	27.2153	tropics
43cc87de	27.2181	tropics
70323f51	27.2356	tropics
79bc6d5b	27.2408	tropics
7f78c8aa	27.2225	tropics
115a8a9a	27.247	tropics
702bbeaf	27.2466	tropics
76da456f	27.2188	tropics
13eda9d6	27.2369	tropics
1aa9bdd7	27.2195	tropics
75257ec7	27.2335	tropics
1d96cc0b	27.2199	tropics
17b5c50	27.2392	tropics
87b18be	27.2463	tropics
c3b355d	27.2386	tropics
ab8367e	27.265	tropics
62af0e88	27.2603	tropics
72f98000	27.2655	tropics
43612e84	27.2424	tropics
7a2d3dc4	27.2447	tropics
1c96d1f1	27.2736	tropics
5382ccd	27.2749	tropics
308e25a1	27.2695	tropics
38d96e35	27.2721	tropics
4291e505	27.2656	tropics
73a1581b	27.2728	tropics
6808a058	27.2805	tropics
250180a5	27.2864	tropics
7fcf521a	27.285	tropics
6181e866	27.2879	tropics
4a0b5872	27.2961	tropics
4c0cb996	27.2981	tropics
6470bb2b	27.2698	tropics
7ac94bf7	27.2777	tropics
4a4f1361	27.2965	tropics
68bca8bb	27.2931	tropics
8896bc8	27.3036	tropics
5d4b35ce	27.3066	tropics
786b4100	27.3187	tropics
1de0b580	27.3007	tropics
3b89af71	27.3175	tropics
67e71ae	27.3291	tropics
2b2fe8b0	27.3392	tropics
5b6c8f38	27.3461	tropics
53967004	27.3171	tropics
56b8ca7c	27.3546	tropics
2ea146a9	27.3513	tropics
20e2c810	27.3582	tropics
2694b813	27.3765	tropics
1cf8dd08	27.3723	tropics
4a2a96b1	27.409	tropics
3a4e162f	27.4138	tropics
4a808a7	27.4063	tropics
32930190	27.4275	tropics
129c7be2	27.4343	tropics
57246633	27.4443	tropics
ce80ea2	27.4439	tropics
69b4df34	27.4565	tropics
7a39ab36	27.4596	tropics
28ca0cd3	27.4702	tropics
3a47c49	27.4595	tropics
3b556744	27.4672	tropics
7406bc6c	27.4668	tropics
2324f07e	27.4674	tropics
43b8e00d	27.4918	tropics
7db89b11	27.4992	tropics
765082b5	27.5013	tropics
53123612	27.5364	tropics
51aa9101	27.5649	tropics
4fdc7521	27.5827	tropics
6bab383b	27.6173	tropics
42d48e89	27.6347	tropics
6f2c6eb2	27.6385	tropics
1cc661cb	27.6679	tropics
565ce079	27.6953	tropics
5e42851c	27.6761	tropics
5cad1fb0	27.6899	tropics
70d9d34e	27.805	tropics
7ed166f	28.0614	tropics
33e01413	28.3658	tropics
6d2b10bb	28.5384	tropics
1e33881c	28.5708	tropics
1de616b4	28.5704	tropics
3a72dd89	28.6722	tropics
4800e7c5	28.6773	tropics
16d19a68	28.7147	tropics
6536e939	28.6819	tropics
5b4360b8	28.792	tropics
6a414299	28.793	tropics
4a2bdaa6	28.8053	tropics
1403fd6d	28.8165	tropics
ae0dfd4	28.844	tropics
39717c48	28.8539	tropics
36757f	28.8664	tropics
5632893a	28.9011	tropics
168104b8	28.9227	tropics
185f1d3e	28.9331	tropics
431075fa	29.0127	tropics
781832ff	28.9963	tropics
2be980c6	29.0103	tropics
4dee3d0f	29.0187	tropics
288ae88c	29.0379	tropics
4c033daf	29.0446	tropics
d6db5b2	29.0159	tropics
306e2fc7	29.0495	tropics
79960c2d	29.0712	tropics
68c13431	29.066	tropics
6679a844	29.0541	tropics
51095b10	29.0648	tropics
4b2c6fcc	29.0962	tropics
2a2811c7	29.1109	tropics
46dab083	29.1084	tropics
746a47e7	29.1072	tropics
dbe9e3d	29.1098	tropics
18843949	29.0898	tropics
18eabb50	29.1167	tropics
1cd6321c	29.1454	tropics
7eb05c60	29.143	tropics
18c25b7b	29.103	tropics
4b8d2d40	29.1588	tropics
366f3e20	29.1593	tropics
4b34e121	29.1588	tropics
157f91	29.1715	tropics
dd88acb	29.1759	tropics
3fd82b7a	29.1798	tropics
2f13416f	29.1679	tropics
27d2748e	29.1639	tropics
1db43e2e	29.1803	tropics
3b2ae57b	29.1855	tropics
521ee623	29.1613	tropics
68697140	29.214	tropics
55ef8fb4	29.1984	tropics
5ce91f47	29.1789	tropics
11f92c33	29.2178	tropics
303f6f79	29.224	tropics
a4add87	29.2281	tropics
1e67fedc	29.2333	tropics
338c1eff	29.2364	tropics
2f2a344f	29.2424	tropics
6f2931ee	29.2382	tropics
37dec7b6	29.2494	tropics
f9f0bd0	29.2279	tropics
754ec12d	29.2534	tropics
74ecc818	29.2525	tropics
51e15c70	29.2617	tropics
30de70ad	29.2815	tropics
2495b940	29.2785	tropics
5b94257f	29.2731	tropics
579f8ff9	29.2815	tropics
76e47b3	29.2781	tropics
199b9530	29.2692	tropics
12525330	29.2958	tropics
1fa8c1b	29.2915	tropics
6a862195	29.2928	tropics
62f5a77e	29.2942	tropics
2897fc90	29.2999	tropics
152b5bc2	29.2925	tropics
30fdc383	29.2792	tropics
a0fd5f0	29.2991	tropics
2a157f18	29.3018	tropics
3fa6abc5	29.3089	tropics
1534946f	29.3002	tropics
41d8024c	29.3235	tropics
7868ad0d	29.3343	tropics
e3eee14	29.3231	tropics
691955ff	29.3809	tropics
4f5e9653	29.3785	tropics
410ba013	29.4024	tropics
7d630db6	29.4067	tropics
2373c0c0	29.3648	tropics
25ea8cd8	29.4073	tropics
58223327	29.4004	tropics
2ff657d9	29.3629	tropics
2d9ec28d	29.3848	tropics
a9d97e2	29.4272	tropics
643bc58	29.4237	tropics
b545b2d	29.4217	tropics
594488e9	29.4135	tropics
7f125e8b	29.4263	tropics
4c0a8ce2	29.4384	tropics
3ca4f8c6	29.4287	tropics
501d65ec	29.4377	tropics
7948b35e	29.4514	tropics
3b225581	29.4753	tropics
771aa75b	29.4883	tropics
7b48b572	29.4914	tropics
54624928	29.4586	tropics
1a519f35	29.4934	tropics
58684dc9	29.4825	tropics
1886e3d7	29.4714	tropics
57e16fd5	29.4923	tropics
f90c980	29.5054	tropics
718e8d3	29.5118	tropics
7fc6f885	29.5211	tropics
28b6bd1b	29.5206	tropics
5f403256	29.524	tropics
6e7a4070	29.5172	tropics
48dc43fc	29.5632	tropics
180586cd	29.5729	tropics
6d1494b9	29.5807	tropics
5b46f23b	29.5756	tropics
25b8ed40	29.5891	tropics
6807c6e2	29.5498	tropics
ec32c02	29.5769	tropics
1d141b1a	29.6077	tropics
3af13461	29.6145	tropics
6b532cb6	29.6136	tropics
399b518b	29.6122	tropics
79e3f020	29.6225	tropics
bd90b93	29.6185	tropics
668d19b3	29.635	tropics
6d9f6fbe	29.6562	tropics
3d41f1f8	29.6688	tropics
f52883	29.6548	tropics
7dd68a86	29.6932	tropics
20406b0e	29.6921	tropics
7dfff414	29.7247	tropics
5b07250f	29.7344	tropics
73a12bb6	29.7192	tropics
7d49b836	29.7182	tropics
5a112705	29.7697	tropics
288edf9c	29.7384	tropics
5974ca1	29.8107	tropics
1b478423	29.8185	tropics
1030eea1	29.827	tropics
72c04085	29.8357	tropics
4dffd3ea	29.849	tropics
3b11ac43	29.8072	tropics
5080e7c9	29.8509	tropics
4c5873a6	29.8484	tropics
4c6d9f31	29.8425	tropics
30414aa2	29.8912	tropics
361610bd	29.8539	tropics
7c3c0edb	29.8951	tropics
7a6fceee	29.9426	tropics
30cd2b72	29.9095	tropics
4d8339f	29.9464	tropics
7da2d1cc	29.9554	tropics
2cac7204	29.9688	tropics
58516299	29.9752	tropics
211f1c14	29.9607	tropics
192b24b5	29.9626	tropics
3587c50c	0.5197	south
72950033	1.6633	south
10116338	1.6664	south
3880a8a	1.6805	south
61d3bb73	1.7495	south
99d2553	1.8315	south
70b34b9e	1.8784	south
46eaefa2	2.1571	south
1602abaf	2.2689	south
7caa51af	2.3398	south
3805ec2d	2.3579	south
43c25e7a	2.444	south
2bb385e5	2.5019	south
14ffd767	2.5013	south
19d1c13a	2.5137	south
32938fac	2.5218	south
43aa2c47	2.5384	south
7cd8e49a	2.5393	south
10d3831c	2.5624	south
1faaff03	2.5507	south
143993b0	2.5482	south
79ae105d	2.5705	south
446a922f	2.5655	south
465768b3	2.5734	south
60ac7b20	2.5654	south
387795c4	2.5787	south
24c250de	2.5833	south
82450af	2.5822	south
5c16f66a	2.5861	south
66eecdca	2.586	south
23911cf7	2.5655	south
7237f0a1	2.5715	south
54798961	2.5915	south
179bd5b4	2.599	south
6a4a010e	2.5886	south
2a04545	2.599	south
620363c2	2.5943	south
544a9ace	2.608	south
7d5929d9	2.6056	south
7d4d5ecb	2.5978	south
11890eb5	2.613	south
52ebc515	2.6132	south
191f300c	2.6119	south
5482a2	2.6244	south
5f8269d4	2.6203	south
5d720840	2.624	south
3f10d1cd	2.6185	south
11647ce1	2.6345	south
45b334ca	2.6416	south
500271e6	2.6458	south
375bd369	2.6465	south
67294aa2	2.6314	south
6c6b8aee	2.6533	south
47e018fd	2.6432	south
363f5eaa	2.6528	south
554fe51b	2.6509	south
326fff7f	2.6462	south
22fab8fa	2.6486	south
4e0b3cb1	2.6462	south
667a49a1	2.6613	south
7222641a	2.6553	south
2ea4fd9b	2.6342	south
32940a33	2.6572	south
4dcf9b02	2.658	south
1b465b13	2.6684	south
7649ceff	2.6667	south
53a3ea5	2.6775	south
66bb14a2	2.6522	south
23d80170	2.6263	south
3c893236	2.6798	south
414fab76	2.6684	south
47492838	2.6889	south
1ec5b104	2.6912	south
51608422	2.6883	south
63a1bd6e	2.6527	south
248124f8	2.6996	south
47817768	2.6901	south
3e71dab8	2.6835	south
28e3fb80	2.7015	south
1d2325ce	2.6864	south
26e148a5	2.7074	south
2264d2d9	2.6976	south
3334fe13	2.7121	south
148fc1f8	2.7078	south
3b00b963	2.7099	south
7821916c	2.7071	south
42c66767	2.7218	south
5c262041	2.7058	south
1cbdcb3	2.7161	south
29c5e74b	2.7206	south
363d3f01	2.699	south
27472f3b	2.7293	south
26567159	2.7158	south
449109e1	2.7352	south
b7ac336	2.7408	south
185cff59	2.7195	south
592d5d4e	2.7252	south
4495b195	2.7506	south
e06609a	2.7542	south
5218462e	2.753	south
31146dd	2.7536	south
3bf68237	2.7583	south
c4772f0	2.752	south
71fbf0ee	2.7655	south
2531d6c3	2.7264	south
7d9a9228	2.7568	south
33f6d23d	2.7574	south
69d4a62d	2.74	south
3c415803	2.7791	south
457930e9	2.7661	south
315d7973	2.7786	south
3b58cb80	2.7745	south
7222042c	2.7791	south
78d1fa41	2.7676	south
49e60904	2.7897	south
fd1d698	2.7936	south
eeabe66	2.7905	south
2b21639e	2.7703	south
36453b00	2.7986	south
4b2c10c7	2.7919	south
2e9d73aa	2.8152	south
638ae2ec	2.8258	south
40cfb80c	2.8298	south
1632c067	2.8269	south
1eed06a0	2.824	south
7b19377a	2.8555	south
33896e08	2.8682	south
7e40cb0c	2.8787	south
2fd625ad	2.8738	south
6ca9cf94	2.8853	south
37e39e18	2.8906	south
35922259	2.9053	south
3f8f3413	2.8807	south
6b33e6fd	2.9597	south
593d4412	3.2097	south
2b2758f6	3.4774	south
23beb25c	3.585	south
3b945d55	3.6512	south
67a939a9	3.6721	south
3d23c934	3.9359	south
268757ee	4.0896	south
601451b2	4.2007	south
121fd509	4.3515	south
530b34f	4.4019	south
1b8ba77d	4.426	south
66398761	4.4265	south
7fc1fe55	4.4212	south
85ed590	4.4399	south
251ef98a	4.4461	south
47db0fc2	4.4501	south
5fc34cb3	4.453	south
2110d46e	4.458	south
547d86d3	4.4403	south
3e6921b5	4.48	south
4e958bea	4.498	south
6761ac1a	4.4458	south
477e5cd	4.5028	south
64367e13	4.48	south
e848002	4.497	south
6da5169e	4.5015	south
1fa33f20	4.5115	south
52d5d89c	4.5113	south
43bae755	4.5181	south
20af6433	4.5054	south
11b3f6be	4.5154	south
6c42af2b	4.5207	south
5da2ea0	4.4924	south
6d55b1a8	4.5226	south
676d26cf	4.5144	south
f691783	4.5264	south
272921ab	4.5212	south
73a1a7a1	4.5276	south
43def9b0	4.5321	south
6018735a	4.5253	south
6d87cde0	4.5344	south
1eb34832	4.5274	south
7d0cf742	4.5016	south
70560bbf	4.5032	south
7067a7da	4.5336	south
76a6aeaa	4.5365	south
d8e812c	4.5396	south
3bbf86ce	4.5419	south
74c5667c	4.5331	south
458302ec	4.5434	south
51e5f9e2	4.5358	south
36b09e63	4.5064	south
1010726a	4.5512	south
5fd16e10	4.5461	south
bc917f3	4.5522	south
35ad992c	4.5443	south
43d7bbc8	4.5484	south
162d3ff5	4.5417	south
217a4cff	4.5486	south
7247aa1e	4.5502	south
4fc9fdbc	4.5489	south
7df502f8	4.5417	south
1a2b8183	4.5565	south
6d06c345	4.5427	south
1c841d76	4.5591	south
431bdc9c	4.5577	south
6efa3b66	4.5624	south
3ffd6ec6	4.5657	south
551cf9a9	4.5547	south
3950a996	4.5559	south
9d1b349	4.547	south
2ac02922	4.5706	south
2870bf71	4.5726	south
56839ec0	4.5699	south
16668bdc	4.5719	south
40286820	4.5371	south
5d7a2830	4.5694	south
664318be	4.5572	south
6ed866a7	4.5699	south
76a608b	4.5582	south
44e63837	4.5567	south
5b5e8f42	4.5778	south
208b1a54	4.5817	south
b800f94	4.5594	south
8eaf05d	4.5683	south
7698b56b	4.5713	south
1bef08ec	4.58	south
2cde024f	4.5783	south
23a6bd8d	4.5763	south
59036a35	4.5725	south
5d1e0059	4.5719	south
75968406	4.5828	south
49d74307	4.5619	south
270ba37a	4.5692	south
1a97391a	4.5859	south
16a38a31	4.5287	south
2b6dee29	4.5769	south
dbe39ee	4.579	south
17a7b3d2	4.5751	south
6f740108	4.5879	south
62da65ce	4.5731	south
77d3df14	4.5885	south
44bf18a8	4.5848	south
7a64392f	4.5522	south
4dca3120	4.5928	south
402fd6c3	4.5933	south
e549468	4.5942	south
1b001689	4.5971	south
40df27b9	4.583	south
624e1718	4.5817	south
6e059120	4.5894	south
5ab5c854	4.5872	south
4761b825	4.6013	south
8483249	4.5972	south
5ad9b014	4.603	south
50d760c7	4.5992	south
28e3cfba	4.6013	south
67acded6	4.5746	south
71710d5e	4.5756	south
35b3e52c	4.6028	south
10f31d75	4.5883	south
489b3cc	4.596	south
7dd939e1	4.5921	south
4bf91dc4	4.6111	south
71db6dce	4.6065	south
1d840bda	4.5769	south
73d6a941	4.6119	south
56d34b4f	4.5972	south
54c8174a	4.6023	south
41ab2edd	4.613	south
3553b5af	4.6107	south
497be02	4.5968	south
7d1185db	4.5989	south
5069f6a7	4.617	south
7687c618	4.5862	south
b0c3dbd	4.6144	south
36949c9a	4.5858	south
28279a63	4.561	south
3782c4fc	4.6098	south
5a84f702	4.6175	south
10d1ac65	4.6135	south
3dabb6cd	4.6182	south
51c3579e	4.6082	south
1cec5aba	4.5976	south
385e85bd	4.6114	south
2a9f5642	4.6115	south
f56c8f	4.6023	south
78357c4a	4.5999	south
634f456b	4.6045	south
6dbb5ddf	4.6259	south
2b4e5ec3	4.6248	south
31161444	4.6282	south
4f641ece	4.6301	south
6a02bdc6	4.6118	south
3509cec9	4.629	south
5311929e	4.6331	south
6b0fdcea	4.6061	south
2d38dfa5	4.6087	south
5af6bb5b	4.629	south
6abc391e	4.6261	south
40fcc6e8	4.6392	south
321f9b	4.6283	south
5822f37e	4.6408	south
