date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model	analysis_date
2045-03-29	north	29	1.0256191	1.0472677	1.0032213	1.0388161	1.0107524	1.0318257	1.0174292	GARW	2045-10-01
2045-03-30	north	29	1.0231977	1.0449111	1.0005081	1.0362453	1.0081296	1.0292401	1.014785	GARW	2045-10-01
2045-03-31	north	29	1.0205362	1.0425403	0.9981124	1.033777	1.0055724	1.0266229	1.0121933	GARW	2045-10-01
2045-04-01	north	29	1.017726	1.0399231	0.99554753	1.031362	1.0027655	1.0240215	1.009638	GARW	2045-10-01
2045-04-02	north	29	1.0150127	1.0374618	0.99261445	1.0289086	1.0001265	1.021549	1.0069846	GARW	2045-10-01
2045-04-03	north	29	1.0125618	1.0354553	0.98942435	1.0263935	0.9975273	1.0191033	1.0043477	GARW	2045-10-01
2045-04-04	north	29	1.0100138	1.0332664	0.98653513	1.0241995	0.9949554	1.0167685	1.001345	GARW	2045-10-01
2045-04-05	north	29	1.0073261	1.0310199	0.98368526	1.0214629	0.99218684	1.0142803	0.9986057	GARW	2045-10-01
2045-04-06	north	29	1.0044386	1.0288455	0.9809146	1.0192077	0.98961604	1.0117308	0.99578375	GARW	2045-10-01
2045-04-07	north	29	1.0020036	1.0267699	0.978541	1.0162266	0.9868097	1.0094072	0.99317974	GARW	2045-10-01
2045-04-08	north	29	0.9995953	1.0243614	0.97550607	1.013846	0.98402923	1.0068694	0.99048257	GARW	2045-10-01
2045-04-09	north	29	0.99695826	1.0217217	0.97278	1.0113626	0.9813005	1.0044773	0.9878911	GARW	2045-10-01
2045-04-10	north	29	0.9943655	1.0195293	0.9701422	1.0093935	0.9785609	1.0022008	0.9853196	GARW	2045-10-01
2045-04-11	north	29	0.9915545	1.017126	0.9674543	1.0072626	0.9757701	0.99971384	0.9827242	GARW	2045-10-01
2045-04-12	north	29	0.98892486	1.0147735	0.964487	1.004838	0.973086	0.99735034	0.9799061	GARW	2045-10-01
2045-04-13	north	29	0.986311	1.012543	0.96164817	1.0021353	0.9707652	0.9948091	0.97749424	GARW	2045-10-01
2045-04-14	north	29	0.9839117	1.0104704	0.95890844	1.0001976	0.9682604	0.9924414	0.9748665	GARW	2045-10-01
2045-04-15	north	29	0.9814136	1.0084984	0.9563997	0.9980139	0.96578526	0.9901995	0.97225463	GARW	2045-10-01
2045-04-16	north	29	0.9790626	1.0064143	0.953836	0.9956097	0.96302223	0.9878957	0.9696119	GARW	2045-10-01
2045-04-17	north	29	0.97663784	1.004182	0.95115614	0.99354464	0.9602399	0.9855772	0.9672526	GARW	2045-10-01
2045-04-18	north	29	0.9742924	1.0020641	0.94853705	0.99180716	0.95747066	0.98321664	0.96458846	GARW	2045-10-01
2045-04-19	north	29	0.9719373	0.9999424	0.9459896	0.98946166	0.9551692	0.9808804	0.9620514	GARW	2045-10-01
2045-04-20	north	29	0.9694755	0.9978137	0.94352704	0.98739386	0.95255405	0.9788349	0.9596467	GARW	2045-10-01
